constituency_id,state,constituency,winning_party,alliance_2024,winner_vote_share,top2_margin_pct,effective_num_parties,margin_votes,party_type,ideology
BIHAR__ARRAH,Bihar,Arrah,CPI(ML)(L),INDIA,48.27656646552266,5.454142542001769,2.395066836493657,59808.0,national,far-left
BIHAR__AURANGABAD,Bihar,Aurangabad,RJD,INDIA,49.220514230134896,8.363745929716238,2.43453197920025,79111.0,regional,social_justice
BIHAR__BANKA,Bihar,Banka,JD(U),NDA,49.96060759943007,10.239460437507091,2.443559401951681,103844.0,regional,regional_centre
BIHAR__BEGUSARAI,Bihar,Begusarai,BJP,NDA,50.15405434422438,6.293481056606581,2.249721086599416,81480.0,national,centre-right
BIHAR__BHAGALPUR,Bihar,Bhagalpur,JD(U),NDA,50.37501844314484,9.855264777775377,2.3848481327055615,104868.0,regional,regional_centre
BIHAR__BUXAR,Bihar,Buxar,RJD,INDIA,40.823406369585726,2.8023979310068654,3.0757159792095567,30091.0,regional,social_justice
BIHAR__DARBHANGA,Bihar,Darbhanga,BJP,NDA,55.32501972301852,17.394921225092368,2.217436508259608,178156.0,national,centre-right
BIHAR__GAYA,Bihar,Gaya,HAMS,NDA,51.36166097319016,10.564961667614426,2.3203247196973966,101812.0,regional,social_justice
BIHAR__GOPALGANJ,Bihar,Gopalganj,JD(U),NDA,48.15174026623971,11.963948234616815,2.728042338794309,127180.0,regional,regional_centre
BIHAR__HAJIPUR,Bihar,Hajipur,LJPRV,NDA,53.29396775276892,14.723575377989206,2.303110500835646,170105.0,regional,dalit_assertive
BIHAR__JAHANABAD,Bihar,Jahanabad,RJD,INDIA,47.87652506564942,15.409079611398688,2.9030848865054835,142591.0,regional,social_justice
BIHAR__JAMUI,Bihar,Jamui,LJPRV,NDA,51.98415494575856,11.486745238365124,2.2963454686423725,112482.0,regional,dalit_assertive
BIHAR__JHANJHARPUR,Bihar,Jhanjharpur,JD(U),NDA,48.734755303129354,16.838447127793515,2.8876496793532267,184169.0,regional,regional_centre
BIHAR__KARAKAT,Bihar,Karakat,CPI(ML)(L),INDIA,36.89165950962469,10.261356432322817,3.7123189802097327,105858.0,national,far-left
BIHAR__KATIHAR,Bihar,Katihar,INC,INDIA,48.4054403326886,4.256170905794562,2.325095383515051,49863.0,national,centre-left
BIHAR__KHAGARIA,Bihar,Khagaria,LJPRV,NDA,50.72606116994728,15.173925081034454,2.5877155160741525,161131.0,regional,dalit_assertive
BIHAR__KISHANGANJ,Bihar,Kishanganj,INC,INDIA,34.99698983319419,5.185653015075157,3.515178040327784,59692.0,national,centre-left
BIHAR__MADHEPURA,Bihar,Madhepura,JD(U),NDA,52.95954765457409,14.427934314021307,2.324241388103657,174534.0,regional,regional_centre
BIHAR__MADHUBANI,Bihar,Madhubani,BJP,NDA,53.84965671850917,14.78455388974514,2.255545915967417,151945.0,national,centre-right
BIHAR__MAHARAJGANJ,Bihar,Maharajganj,BJP,NDA,52.21657632463571,10.122284685374057,2.218501323625579,102651.0,national,centre-right
BIHAR__MUNGER,Bihar,Munger,JD(U),NDA,48.29735549974058,7.099582909380452,2.4732195768064456,80870.0,regional,regional_centre
BIHAR__MUZAFFARPUR,Bihar,Muzaffarpur,BJP,NDA,55.70977832910846,21.11779299929885,2.3215275701068987,234927.0,national,centre-right
BIHAR__NALANDA,Bihar,Nalanda,JD(U),NDA,48.88415853783218,14.777744863389266,2.7991008722740873,169114.0,regional,regional_centre
BIHAR__NAWADA,Bihar,Nawada,BJP,NDA,47.20337521698645,7.779323347166823,2.61654151650674,67670.0,national,centre-right
BIHAR__PASCHIM_CHAMPARAN,Bihar,Paschim Champaran,BJP,NDA,53.43316860850481,12.57235863369224,2.2075430546555963,136568.0,national,centre-right
BIHAR__PATLIPUTRA,Bihar,Patliputra,RJD,INDIA,49.85639367237921,6.924158136865401,2.307681236547387,85174.0,regional,social_justice
BIHAR__PATNA_SAHIB,Bihar,Patna Sahib,BJP,NDA,54.69755350089633,14.304655712341102,2.1618387951475997,153846.0,national,centre-right
BIHAR__PURNIA,Bihar,Purnia,IND,OTHER,47.46070557698162,1.9941564284304647,2.3090036066707595,23847.0,independent,independent
BIHAR__PURVI_CHAMPARAN,Bihar,Purvi Champaran,BJP,NDA,50.49818941815499,8.222779801953642,2.301837317219466,88287.0,national,centre-right
BIHAR__SAMASTIPUR,Bihar,Samastipur,LJPRV,NDA,52.96822925802491,17.106922031222602,2.43204333274627,187251.0,regional,dalit_assertive
BIHAR__SARAN,Bihar,Saran,BJP,NDA,46.18191928012311,1.3373365651566118,2.406606160294644,13661.0,national,centre-right
BIHAR__SASARAM,Bihar,Sasaram,INC,INDIA,46.76106920675432,1.7461887291206182,2.3619525460873914,19157.0,national,centre-left
BIHAR__SHEOHAR,Bihar,Sheohar,JD(U),NDA,45.15072915739076,2.7607943145238423,2.591505505909608,29143.0,regional,regional_centre
BIHAR__SITAMARHI,Bihar,Sitamarhi,JD(U),NDA,47.14102114092242,4.6943670520442495,2.4735741002025806,51356.0,regional,regional_centre
BIHAR__SIWAN,Bihar,Siwan,JD(U),NDA,38.727558019995634,9.304140807079635,3.5945326785030627,92857.0,regional,regional_centre
BIHAR__SUPAUL,Bihar,Supaul,JD(U),NDA,48.33329813485997,13.792630089496178,2.8063128927882075,169803.0,regional,regional_centre
BIHAR__UJIARPUR,Bihar,Ujiarpur,BJP,NDA,49.513563414287745,5.7675698706802265,2.286156969120543,60102.0,national,centre-right
BIHAR__VAISHALI,Bihar,Vaishali,LJPRV,NDA,48.38003173898947,7.6475607050833645,2.4883077145055177,89634.0,regional,dalit_assertive
BIHAR__VALMIKI_NAGAR,Bihar,Valmiki Nagar,JD(U),NDA,47.50478748990316,8.955555757240226,2.654409978244596,98675.0,regional,regional_centre
CHANDIGARH__CHANDIGARH,Chandigarh,Chandigarh,INC,INDIA,48.223693728785264,0.5573423849535359,2.173540746128055,2504.0,national,centre-left
CHHATTISGARH__BASTAR,Chhattisgarh,BASTAR,BJP,NDA,45.50330307376947,5.483946217719961,2.697607401926903,55245.0,national,centre-right
CHHATTISGARH__BILASPUR,Chhattisgarh,BILASPUR,BJP,NDA,53.25133139897895,12.08785396848716,2.206490230011257,164558.0,national,centre-right
CHHATTISGARH__DURG,Chhattisgarh,DURG,BJP,NDA,61.9979945384554,28.40482840469877,2.010484265858289,438226.0,national,centre-right
CHHATTISGARH__JANJGIR-CHAMPA,Chhattisgarh,JANJGIR-CHAMPA,BJP,NDA,48.71279377118888,4.309601792794346,2.294717313758818,60000.0,national,centre-right
CHHATTISGARH__KANKER,Chhattisgarh,KANKER,BJP,NDA,47.22698784364828,0.148882315799625,2.2462329102624223,1884.0,national,centre-right
CHHATTISGARH__KORBA,Chhattisgarh,KORBA,INC,INDIA,46.53357958333911,3.5324035572951544,2.479415663782298,43283.0,national,centre-left
CHHATTISGARH__MAHASAMUND,Chhattisgarh,MAHASAMUND,BJP,NDA,53.06308819980695,10.968870656370656,2.1786393458367472,145456.0,national,centre-right
CHHATTISGARH__RAIGARH,Chhattisgarh,RAIGARH,BJP,NDA,55.629351016714104,16.544858272566792,2.1617576760531305,240391.0,national,centre-right
CHHATTISGARH__RAIPUR,Chhattisgarh,RAIPUR,BJP,NDA,66.19490721629994,36.2554395606127,1.8942325039604055,575285.0,national,centre-right
CHHATTISGARH__RAJNANDGAON,Chhattisgarh,RAJNANDGAON,BJP,NDA,49.264379792428144,3.0726197073570276,2.1915604010609098,44411.0,national,centre-right
CHHATTISGARH__SURGUJA,Chhattisgarh,SURGUJA,BJP,NDA,49.00812152255013,4.454296765752588,2.2758524247843166,64822.0,national,centre-right
DADRA_&_NAGAR_HAVELI_AND_DAMAN_&_DIU__DADAR_&_NAGAR_HAVELI,Dadra & Nagar Haveli and Daman & Diu,Dadar & Nagar Haveli,BJP,NDA,58.89156954686071,28.00941689203649,2.24383259076776,57584.0,national,centre-right
DADRA_&_NAGAR_HAVELI_AND_DAMAN_&_DIU__DAMAN_&_DIU,Dadra & Nagar Haveli and Daman & Diu,Daman & Diu,IND,OTHER,46.01558272914187,6.736283951953254,2.6243672592187455,6225.0,independent,independent
GOA__NORTH_GOA,Goa,North Goa,BJP,NDA,56.436718698688615,25.450883376754163,2.354186432263914,116252.0,national,centre-right
GOA__SOUTH_GOA,Goa,South Goa,INC,INDIA,48.35212643167895,3.0043061351327296,2.265858619860696,13535.0,national,centre-left
GUJARAT__AHMEDABAD_EAST,Gujarat,Ahmedabad East,BJP,NDA,68.28258174183468,40.92342815412744,1.847289798887189,461755.0,national,centre-right
GUJARAT__AHMEDABAD_WEST,Gujarat,Ahmedabad West,BJP,NDA,63.2810770437161,29.632047305838945,1.945533015195096,286437.0,national,centre-right
GUJARAT__AMRELI,Gujarat,Amreli,BJP,NDA,66.27735827097781,36.633783114604086,1.895854710874895,321068.0,national,centre-right
GUJARAT__ANAND,Gujarat,Anand,BJP,NDA,52.44009044760606,7.700461227994921,2.1034865733496404,89939.0,national,centre-right
GUJARAT__BANASKANTHA,Gujarat,Banaskantha,INC,INDIA,48.83214877792984,2.209894156782852,2.1919837349184337,30406.0,national,centre-left
GUJARAT__BARDOLI,Gujarat,Bardoli,BJP,NDA,57.03958612234597,17.191617021308367,2.063359638498746,230253.0,national,centre-right
GUJARAT__BHARUCH,Gujarat,Bharuch,BJP,NDA,50.72354132400972,7.147504011796848,2.233380143176708,85696.0,national,centre-right
GUJARAT__BHAVNAGAR,Gujarat,Bhavnagar,BJP,NDA,68.45503193179735,43.47546675426267,1.8811058201463409,455289.0,national,centre-right
GUJARAT__CHHOTA_UDAIPUR,Gujarat,Chhota Udaipur,BJP,NDA,62.83640144227546,31.45626120615058,2.0235446983482945,398777.0,national,centre-right
GUJARAT__DAHOD,Gujarat,Dahod,BJP,NDA,61.58621972397241,29.838039012996585,2.0777660963729145,333677.0,national,centre-right
GUJARAT__GANDHINAGAR,Gujarat,Gandhinagar,BJP,NDA,76.48437511820984,56.340964834370055,1.597740241868097,744716.0,national,centre-right
GUJARAT__JAMNAGAR,Gujarat,Jamnagar,BJP,NDA,58.98291057660752,22.640798679648235,2.082050776097839,238008.0,national,centre-right
GUJARAT__JUNAGADH,Gujarat,Junagadh,BJP,NDA,54.673284324967966,12.683699460708285,2.103120758452289,135494.0,national,centre-right
GUJARAT__KACHCHH,Gujarat,Kachchh,BJP,NDA,60.22643328764734,24.54278245037013,2.0390240803084643,268782.0,national,centre-right
GUJARAT__KHEDA,Gujarat,Kheda,BJP,NDA,63.31047890543676,30.425531191106337,1.963498406642587,357758.0,national,centre-right
GUJARAT__MAHESANA,Gujarat,Mahesana,BJP,NDA,63.743386820724226,30.464132121501414,1.933092261008069,328046.0,national,centre-right
GUJARAT__NAVSARI,Gujarat,Navsari,BJP,NDA,77.04772622655834,57.80464439223563,1.5848749782451852,773551.0,national,centre-right
GUJARAT__PANCHMAHAL,Gujarat,Panchmahal,BJP,NDA,70.22369480431676,45.01487851934208,1.7947743335659283,509342.0,national,centre-right
GUJARAT__PATAN,Gujarat,Patan,BJP,NDA,49.613158721843895,2.6716396018858006,2.142427936215503,31876.0,national,centre-right
GUJARAT__PORBANDAR,Gujarat,Porbandar,BJP,NDA,68.14982949472348,41.26679503867295,1.8616463576790188,383612.0,national,centre-right
GUJARAT__RAJKOT,Gujarat,Rajkot,BJP,NDA,67.36990220974259,38.024658786282664,1.851046648393645,484260.0,national,centre-right
GUJARAT__SABARKANTHA,Gujarat,Sabarkantha,BJP,NDA,53.359099639345246,12.264625109701129,2.2023943030932505,155682.0,national,centre-right
GUJARAT__SURENDRANAGAR,Gujarat,Surendranagar,BJP,NDA,59.19768565208591,23.123768646525427,2.079430764377966,261617.0,national,centre-right
GUJARAT__VADODARA,Gujarat,Vadodara,BJP,NDA,72.0364410645886,48.02429404305907,1.733415394622472,582126.0,national,centre-right
GUJARAT__VALSAD,Gujarat,Valsad,BJP,NDA,56.134848330151584,15.476883909414568,2.0803897876000876,210704.0,national,centre-right
HARYANA__AMBALA,Haryana,AMBALA,INC,INDIA,49.279435547945305,3.641137517616848,2.2144202286486467,49036.0,national,centre-left
HARYANA__BHIWANI-MAHENDRAGARH,Haryana,BHIWANI-MAHENDRAGARH,BJP,NDA,49.7436612458224,3.5077045280738943,2.1669618860329134,41510.0,national,centre-right
HARYANA__FARIDABAD,Haryana,FARIDABAD,BJP,NDA,53.595949764905306,11.752288078340436,2.1611591318072927,172914.0,national,centre-right
HARYANA__GURGAON,Haryana,GURGAON,BJP,NDA,50.48212876085414,4.688827103130585,2.1519556869205885,75079.0,national,centre-right
HARYANA__HISAR,Haryana,HISAR,INC,INDIA,48.58331594434958,5.398193533001461,2.359751032123116,63381.0,national,centre-left
HARYANA__KARNAL,Haryana,KARNAL,BJP,NDA,54.92899876067322,17.280509877464162,2.249101299254505,232577.0,national,centre-right
HARYANA__KURUKSHETRA,Haryana,KURUKSHETRA,BJP,NDA,44.96123966722836,2.4066401740814953,2.57785030820335,29021.0,national,centre-right
HARYANA__ROHTAK,Haryana,ROHTAK,INC,INDIA,62.76426853864725,27.6582247049532,1.933394719009312,345298.0,national,centre-left
HARYANA__SIRSA,Haryana,SIRSA,INC,INDIA,54.17139119701883,19.82065978066369,2.4012803431448626,268497.0,national,centre-left
HARYANA__SONIPAT,Haryana,SONIPAT,INC,INDIA,48.81755674659947,1.9410219726249665,2.181705068702626,21816.0,national,centre-left
HIMACHAL_PRADESH__HAMIRPUR,Himachal Pradesh,HAMIRPUR,BJP,NDA,57.96710090970463,17.412722496641244,1.9979078612256809,182357.0,national,centre-right
HIMACHAL_PRADESH__KANGRA,Himachal Pradesh,KANGRA,BJP,NDA,61.02927277146175,24.293834895087898,1.9703890068279912,251895.0,national,centre-right
HIMACHAL_PRADESH__MANDI,Himachal Pradesh,MANDI,BJP,NDA,52.86638249278901,7.359151809885709,2.0549294265073574,74755.0,national,centre-right
HIMACHAL_PRADESH__SHIMLA,Himachal Pradesh,SHIMLA,BJP,NDA,53.5842014918064,9.428278339940093,2.0736933576559777,91451.0,national,centre-right
JAMMU_AND_KASHMIR__ANANTNAG-RAJOURI,Jammu and Kashmir,ANANTNAG-RAJOURI,JKN,INDIA,50.8538729306104,27.46134085921329,2.995924814516862,281794.0,regional,regional_centre
JAMMU_AND_KASHMIR__BARAMULLA,Jammu and Kashmir,BARAMULLA,IND,OTHER,45.698907050972046,19.744849598607217,3.2696162002640756,204142.0,independent,independent
JAMMU_AND_KASHMIR__JAMMU,Jammu and Kashmir,JAMMU,BJP,NDA,52.80300051605927,10.405505860958884,2.1799099665919957,135498.0,national,centre-right
JAMMU_AND_KASHMIR__SRINAGAR,Jammu and Kashmir,SRINAGAR,JKN,INDIA,52.85008930131716,27.903477568042277,2.8369683077873873,188416.0,regional,regional_centre
JAMMU_AND_KASHMIR__UDHAMPUR,Jammu and Kashmir,UDHAMPUR,BJP,NDA,51.27612062920267,11.167278875343785,2.3505901687401565,124373.0,national,centre-right
JHARKHAND__CHATRA,Jharkhand,Chatra,BJP,NDA,52.88715469066562,20.33899709218037,2.5806571344939067,220959.0,national,centre-right
JHARKHAND__DHANBAD,Jharkhand,Dhanbad,BJP,NDA,55.26387475691645,23.219984215763645,2.4284889249327146,331583.0,national,centre-right
JHARKHAND__DUMKA,Jharkhand,Dumka,JMM,INDIA,46.22542081457135,1.902406150665641,2.432800818584341,22527.0,regional,tribal_regional
JHARKHAND__GIRIDIH,Jharkhand,Giridih,AJSUP,NDA,35.667870778197596,6.394520067076048,3.4620280276308675,80880.0,regional,tribal_regional
JHARKHAND__GODDA,Jharkhand,Godda,BJP,NDA,49.57359584152241,7.281698521817994,2.3509253114285023,101813.0,national,centre-right
JHARKHAND__HAZARIBAGH,Jharkhand,Hazaribagh,BJP,NDA,51.7616890454167,21.8781703009567,2.679581236702276,276686.0,national,centre-right
JHARKHAND__JAMSHEDPUR,Jharkhand,Jamshedpur,BJP,NDA,56.837626572346124,20.333132701277137,2.1902733421214164,259782.0,national,centre-right
JHARKHAND__KHUNTI,Jharkhand,Khunti,INC,INDIA,54.623340685526145,15.979275784097489,2.22868902696506,149675.0,national,centre-left
JHARKHAND__KODARMA,Jharkhand,Kodarma,BJP,NDA,57.7867009644049,27.51999322609937,2.3392343206840205,377014.0,national,centre-right
JHARKHAND__LOHARDAGA,Jharkhand,Lohardaga,INC,INDIA,49.94576709318858,14.386764895954514,2.6376570985483827,139138.0,national,centre-left
JHARKHAND__PALAMU,Jharkhand,Palamu,BJP,NDA,55.392316884992,20.76645637064638,2.334059553492403,288807.0,national,centre-right
JHARKHAND__RAJMAHAL,Jharkhand,Rajmahal,JMM,INDIA,50.34857405998281,14.632804952025404,2.6050844860969167,178264.0,regional,tribal_regional
JHARKHAND__RANCHI,Jharkhand,Ranchi,BJP,NDA,45.91385023011077,8.323910867734824,2.7717599676649147,120512.0,national,centre-right
JHARKHAND__SINGHBHUM,Jharkhand,Singhbhum,JMM,INDIA,51.62421087002046,16.71322959476855,2.553163966736589,168402.0,regional,tribal_regional
KARNATAKA__BAGALKOT,Karnataka,Bagalkot,BJP,NDA,50.93039335560176,5.191334594755013,2.1336141833603848,68399.0,national,centre-right
KARNATAKA__BANGALORE_NORTH,Karnataka,Bangalore North,BJP,NDA,56.26514975144137,14.80601470809767,2.0469059969442287,259476.0,national,centre-right
KARNATAKA__BANGALORE_RURAL,Karnataka,Bangalore Rural,BJP,NDA,56.2114881690405,14.047480125446723,2.025106763380171,269647.0,national,centre-right
KARNATAKA__BANGALORE_SOUTH,Karnataka,Bangalore South,BJP,NDA,60.09803560594297,22.17831466483957,1.9801135791350168,277083.0,national,centre-right
KARNATAKA__BANGALORE_CENTRAL,Karnataka,Bangalore central,BJP,NDA,50.05013254741704,2.484371558134775,2.0970776573959156,32707.0,national,centre-right
KARNATAKA__BELGAUM,Karnataka,Belgaum,BJP,NDA,55.06431512932034,12.893880939873064,2.07836083302846,178437.0,national,centre-right
KARNATAKA__BELLARY,Karnataka,Bellary,INC,INDIA,52.58203025510931,7.122167270780778,2.0694790424525995,98992.0,national,centre-left
KARNATAKA__BIDAR,Karnataka,Bidar,INC,INDIA,53.634806435046634,10.373719534870991,2.105686299248948,128875.0,national,centre-left
KARNATAKA__BIJAPUR,Karnataka,Bijapur,BJP,NDA,51.90754825578614,5.9585036501418855,2.0804674365440703,77229.0,national,centre-right
KARNATAKA__CHAMARAJANAGAR,Karnataka,Chamarajanagar,INC,INDIA,54.874627408294806,13.77620187516836,2.126436462579179,188706.0,national,centre-left
KARNATAKA__CHIKKBALLAPUR,Karnataka,Chikkballapur,BJP,NDA,53.73714741119139,10.677937314641824,2.1086339382471717,163460.0,national,centre-right
KARNATAKA__CHIKKODI,Karnataka,Chikkodi,INC,INDIA,51.21416875973105,6.520311278572223,2.162469580314216,90834.0,national,centre-left
KARNATAKA__CHITRADURGA,Karnataka,Chitradurga,BJP,NDA,50.10501796388787,3.5204245491104373,2.13604976306213,48121.0,national,centre-right
KARNATAKA__DAKSHINA_KANNADA,Karnataka,Dakshina Kannada,BJP,NDA,53.97289107694046,10.538999978810118,2.0822416710238896,149208.0,national,centre-right
KARNATAKA__DAVANAGERE,Karnataka,Davanagere,INC,INDIA,47.94564848587666,1.9762672224713072,2.260849822400365,26094.0,national,centre-left
KARNATAKA__DHARWAD,Karnataka,Dharwad,BJP,NDA,52.41388344306696,7.1221837538630055,2.083659610353192,97324.0,national,centre-right
KARNATAKA__GULBARGA,Karnataka,Gulbarga,INC,INDIA,49.77737114043207,2.0759616536574015,2.1034080963206083,27205.0,national,centre-left
KARNATAKA__HASSAN,Karnataka,Hassan,INC,INDIA,49.6667544890912,3.147511415070177,2.15859428581532,42649.0,national,centre-left
KARNATAKA__HAVERI,Karnataka,Haveri,BJP,NDA,50.54677850598791,3.1173968987227383,2.0810089121354904,43513.0,national,centre-right
KARNATAKA__KOLAR,Karnataka,Kolar,JD(S),NDA,51.02322266068883,5.2676007284383175,2.1285829653076487,71388.0,regional,regional_centre
KARNATAKA__KOPPAL,Karnataka,Koppal,INC,INDIA,49.927987502784184,3.4882793452807377,2.150216355731352,46357.0,national,centre-left
KARNATAKA__MANDYA,Karnataka,Mandya,JD(S),NDA,58.33734515674188,19.4909561059724,2.0351426532159262,284620.0,regional,regional_centre
KARNATAKA__MYSORE,Karnataka,Mysore,BJP,NDA,53.588243100413415,9.381241693180009,2.0719356615054543,139262.0,national,centre-right
KARNATAKA__RAICHUR,Karnataka,Raichur,INC,INDIA,51.627900176898,6.138799140363453,2.111390876137466,79781.0,national,centre-left
KARNATAKA__SHIMOGA,Karnataka,Shimoga,BJP,NDA,56.542799137976104,17.6961046278601,2.12243813672544,243715.0,national,centre-right
