state,constituency,neighbor_state,neighbor_constituency,distance
Punjab,Fatehgarh Sahib,Punjab,Gurdaspur,0.5679269475379338
Punjab,Fatehgarh Sahib,Punjab,Ludhiana,0.7070020519726442
Punjab,Firozpur,Punjab,Patiala,0.41657888746664645
Punjab,Firozpur,Punjab,Anandpur Sahib,0.7067641429995509
Punjab,Firozpur,Punjab,Amritsar,0.8056243403414736
Punjab,Firozpur,Punjab,Ludhiana,1.1824373447044971
Punjab,Firozpur,Punjab,Faridkot,1.3595071524928086
Punjab,Gurdaspur,Maharashtra,Aurangabad,0.5646369184312569
Punjab,Gurdaspur,Punjab,Fatehgarh Sahib,0.5679269475379338
Punjab,Gurdaspur,Bihar,Karakat,0.6394806616904775
Punjab,Gurdaspur,Maharashtra,Buldhana,0.7779725713956567
Punjab,Gurdaspur,Punjab,Hoshiarpur,0.8180406532630231
Punjab,Hoshiarpur,Punjab,Bathinda,0.11067743521547548
Punjab,Hoshiarpur,Maharashtra,Buldhana,0.33741003780873424
Punjab,Hoshiarpur,Punjab,Ludhiana,0.36143028278776934
Punjab,Hoshiarpur,Punjab,Fatehgarh Sahib,0.5206411444951842
Punjab,Hoshiarpur,Punjab,Amritsar,0.7158434644135843
Punjab,Jalandhar,Tamil Nadu,SIVAGANGA,0.44929059679424843
Punjab,Jalandhar,Tamil Nadu,TENKASI,0.5407408576804293
Punjab,Jalandhar,Punjab,Khadoor Sahib,0.671350712852009
Punjab,Jalandhar,Maharashtra,Aurangabad,0.8153121743991782
Punjab,Jalandhar,Tamil Nadu,KRISHNAGIRI,0.9269750602722425
Punjab,Khadoor Sahib,Punjab,Jalandhar,0.671350712852009
Punjab,Khadoor Sahib,Punjab,Sangrur,0.6986266601565335
Punjab,Khadoor Sahib,Tamil Nadu,SIVAGANGA,1.0136771801147402
Punjab,Khadoor Sahib,Maharashtra,Aurangabad,1.1280019002795314
Punjab,Khadoor Sahib,Tamil Nadu,TENKASI,1.1544188491541267
Punjab,Ludhiana,Punjab,Hoshiarpur,0.36143028278776934
Punjab,Ludhiana,Maharashtra,Buldhana,0.3638426347647864
Punjab,Ludhiana,Punjab,Bathinda,0.4145497098253411
Punjab,Ludhiana,Punjab,Amritsar,0.5922878375072935
Punjab,Ludhiana,Punjab,Fatehgarh Sahib,0.7070020519726442
Punjab,Patiala,Punjab,Anandpur Sahib,0.3782676567289267
Punjab,Patiala,Punjab,Firozpur,0.41657888746664645
Punjab,Patiala,Punjab,Amritsar,0.43202769001408914
Punjab,Patiala,Punjab,Ludhiana,0.8040117646302166
Punjab,Patiala,Punjab,Hoshiarpur,1.0539150734639817
Punjab,Sangrur,Punjab,Khadoor Sahib,0.6986266601565335
Punjab,Sangrur,Punjab,Jalandhar,1.2886668601726496
Punjab,Sangrur,Maharashtra,Aurangabad,1.3990979935132914
Punjab,Sangrur,Punjab,Bathinda,1.5504138617715963
Punjab,Sangrur,Punjab,Hoshiarpur,1.5904898453252987
Rajasthan,AJMER,Karnataka,Uttara Kannada,0.09096123116198214
Rajasthan,AJMER,Haryana,ROHTAK,0.14494262612862452
Rajasthan,AJMER,Rajasthan,BHILWARA,0.17885643250777886
Rajasthan,AJMER,Andhra Pradesh,Amalapuram,0.20233171957210366
Rajasthan,AJMER,Andhra Pradesh,Srikakulam,0.21682531761610985
Rajasthan,ALWAR,Karnataka,Chitradurga,0.058412907372195
Rajasthan,ALWAR,Karnataka,Koppal,0.09288659743952297
Rajasthan,ALWAR,West Bengal,Kanthi,0.10566216242773356
Rajasthan,ALWAR,Karnataka,Haveri,0.11021110007724011
Rajasthan,ALWAR,Rajasthan,KOTA,0.11710593600188109
Rajasthan,BANSWARA,Rajasthan,UDAIPUR,0.324556869236417
Rajasthan,BANSWARA,Madhya Pradesh,SIDHI,0.40889139307184447
Rajasthan,BANSWARA,West Bengal,Kolkata Dakshin,0.4230101051225162
Rajasthan,BANSWARA,West Bengal,Mathurapur,0.43269814219894165
Rajasthan,BANSWARA,Assam,Nagaon,0.4478331618995082
Rajasthan,BARMER,West Bengal,Maldaha Dakshin,0.2309753521975495
Rajasthan,BARMER,Tamil Nadu,COIMBATORE,0.29138152250579297
Rajasthan,BARMER,Tamil Nadu,CHIDAMBARAM,0.2934027496342444
Rajasthan,BARMER,West Bengal,Jangipur,0.3243676699919137
Rajasthan,BARMER,Tamil Nadu,VILUPPURAM,0.3412656034439668
Rajasthan,BHARATPUR,Rajasthan,ALWAR,0.13982784677518642
Rajasthan,BHARATPUR,Rajasthan,BIKANER,0.1421171042219566
Rajasthan,BHARATPUR,Karnataka,Bagalkot,0.15942348201597087
Rajasthan,BHARATPUR,Rajasthan,CHURU,0.15971309498965747
Rajasthan,BHARATPUR,Rajasthan,TONK-SAWAI MADHOPUR,0.16364477882698075
Rajasthan,BHILWARA,Karnataka,Uttara Kannada,0.12958499256798883
Rajasthan,BHILWARA,Andhra Pradesh,Amalapuram,0.15397886460257035
Rajasthan,BHILWARA,Haryana,ROHTAK,0.16725950538631762
Rajasthan,BHILWARA,Rajasthan,AJMER,0.17885643250777886
Rajasthan,BHILWARA,Uttarakhand,Nainital-Udhamsingh Nagar,0.21331111028620342
Rajasthan,BIKANER,Rajasthan,TONK-SAWAI MADHOPUR,0.07327025128887744
Rajasthan,BIKANER,Karnataka,Bagalkot,0.09850496766557257
Rajasthan,BIKANER,Karnataka,Kolar,0.12479687698435372
Rajasthan,BIKANER,Rajasthan,ALWAR,0.12801808003701567
Rajasthan,BIKANER,Haryana,GURGAON,0.13881566804665552
Rajasthan,CHITTORGARH,Madhya Pradesh,BETUL,0.2917667590628639
Rajasthan,CHITTORGARH,Assam,Sonitpur,0.29725866854147137
Rajasthan,CHITTORGARH,Rajasthan,JHALAWAR-BARAN,0.356403523578289
Rajasthan,CHITTORGARH,Jharkhand,Kodarma,0.43496779060824514
Rajasthan,CHITTORGARH,Maharashtra,Osmanabad,0.4459178298141963
Rajasthan,CHURU,Karnataka,Kolar,0.03622410339703889
Rajasthan,CHURU,Karnataka,Bagalkot,0.0556503362995758
Rajasthan,CHURU,Rajasthan,TONK-SAWAI MADHOPUR,0.08936995691425796
Rajasthan,CHURU,Maharashtra,Solapur,0.10870699472257604
Rajasthan,CHURU,Haryana,GURGAON,0.119340706263794
Rajasthan,DAUSA,Karnataka,Udupi Chikmagalur,0.20268711648664103
Rajasthan,DAUSA,Himachal Pradesh,KANGRA,0.2409797002117372
Rajasthan,DAUSA,Karnataka,Bangalore South,0.2756829858952472
Rajasthan,DAUSA,Gujarat,Jamnagar,0.28545721990991074
Rajasthan,DAUSA,Gujarat,Surendranagar,0.3232439602366362
Rajasthan,GANGANAGAR,Karnataka,Chikkodi,0.06723680652315814
Rajasthan,GANGANAGAR,Karnataka,Raichur,0.08085063803293457
Rajasthan,GANGANAGAR,Maharashtra,Solapur,0.09962436561860151
Rajasthan,GANGANAGAR,Karnataka,Bijapur,0.15013655198472192
Rajasthan,GANGANAGAR,Karnataka,Kolar,0.15285613274230803
Rajasthan,JAIPUR,Andhra Pradesh,Guntur,0.17868692703759811
Rajasthan,JAIPUR,Andhra Pradesh,Amalapuram,0.3585710851060393
Rajasthan,JAIPUR,Uttarakhand,Nainital-Udhamsingh Nagar,0.37053699556509945
Rajasthan,JAIPUR,Andhra Pradesh,Srikakulam,0.38174257174905757
Rajasthan,JAIPUR,Karnataka,Bangalore South,0.38808338457576574
Rajasthan,JAIPUR RURAL,Rajasthan,JHUNJHUNU,0.19234239731464342
Rajasthan,JAIPUR RURAL,Chandigarh,Chandigarh,0.19375700313735653
Rajasthan,JAIPUR RURAL,Maharashtra,Mumbai North Central,0.235511874449554
Rajasthan,JAIPUR RURAL,Maharashtra,Dhule,0.24761532576158268
Rajasthan,JAIPUR RURAL,Karnataka,Gulbarga,0.27079769242438917
Rajasthan,JALORE,Karnataka,Chamarajanagar,0.08912944532614585
Rajasthan,JALORE,NCT OF Delhi,West Delhi,0.15096658892275713
Rajasthan,JALORE,Karnataka,Belgaum,0.20790236488095243
Rajasthan,JALORE,Madhya Pradesh,DHAR,0.21054514894186127
Rajasthan,JALORE,Karnataka,Tumkur,0.21341427209122182
Rajasthan,JHALAWAR-BARAN,Madhya Pradesh,BETUL,0.14133909736833997
Rajasthan,JHALAWAR-BARAN,Andhra Pradesh,Amalapuram,0.20992499345336277
Rajasthan,JHALAWAR-BARAN,Rajasthan,BHILWARA,0.22302602620734074
Rajasthan,JHALAWAR-BARAN,Uttarakhand,Nainital-Udhamsingh Nagar,0.253469797736869
Rajasthan,JHALAWAR-BARAN,Andhra Pradesh,Guntur,0.2622368902392571
Rajasthan,JHUNJHUNU,Karnataka,Gulbarga,0.0882444568275366
Rajasthan,JHUNJHUNU,Uttar Pradesh,Kanpur,0.09622457028610792
Rajasthan,JHUNJHUNU,Maharashtra,Mumbai North Central,0.12523723703486445
Rajasthan,JHUNJHUNU,Gujarat,Patan,0.14592463402232594
Rajasthan,JHUNJHUNU,Karnataka,Bangalore central,0.15242294465233408
Rajasthan,JODHPUR,Odisha,Puri,0.10408842236281882
Rajasthan,JODHPUR,Madhya Pradesh,KHARGONE,0.14619017605322668
Rajasthan,JODHPUR,NCT OF Delhi,South Delhi,0.15715238590584846
Rajasthan,JODHPUR,NCT OF Delhi,North-East Delhi,0.1735920767542628
Rajasthan,JODHPUR,Karnataka,Bellary,0.17417129715371904
Rajasthan,KARAULI-DHOLPUR,Himachal Pradesh,SHIMLA,0.08118956158145264
Rajasthan,KARAULI-DHOLPUR,NCT OF Delhi,Chandni Chowk,0.10164976283789637
Rajasthan,KARAULI-DHOLPUR,NCT OF Delhi,New Delhi,0.16141164271760472
Rajasthan,KARAULI-DHOLPUR,NCT OF Delhi,South Delhi,0.18037384241299437
Rajasthan,KARAULI-DHOLPUR,Odisha,Puri,0.20050611946567862
Rajasthan,KOTA,Karnataka,Bangalore central,0.07596237183261986
Rajasthan,KOTA,West Bengal,Kanthi,0.07741108802860726
Rajasthan,KOTA,Karnataka,Chitradurga,0.0912093538194506
Rajasthan,KOTA,Karnataka,Haveri,0.09668705787123211
Rajasthan,KOTA,Karnataka,Koppal,0.10306558170458571
Rajasthan,NAGAUR,Uttar Pradesh,Deoria,0.07357121808486895
Rajasthan,NAGAUR,Bihar,Katihar,0.10437262571937794
Rajasthan,NAGAUR,Maharashtra,Satara,0.11842114313539602
Rajasthan,NAGAUR,Maharashtra,Bhandara Gondiya,0.13180008999534212
Rajasthan,NAGAUR,Maharashtra,Mumbai North East,0.14840794281163366
Rajasthan,PALI,Andhra Pradesh,Nellore,0.041979119619379335
Rajasthan,PALI,Karnataka,Shimoga,0.16066069586006407
Rajasthan,PALI,Chhattisgarh,RAIGARH,0.16086707434204783
Rajasthan,PALI,Andhra Pradesh,Machilipatnam,0.21077150646846657
Rajasthan,PALI,Haryana,KARNAL,0.21141945338403584
Rajasthan,RAJSAMAND,Gujarat,Chhota Udaipur,0.2880914952973525
Rajasthan,RAJSAMAND,Gujarat,Kheda,0.33073809533820475
Rajasthan,RAJSAMAND,Madhya Pradesh,HOSHANGABAD,0.3453192896938431
Rajasthan,RAJSAMAND,Maharashtra,Mumbai North,0.36067973083834326
Rajasthan,RAJSAMAND,Madhya Pradesh,DEWAS,0.40765917710767635
Rajasthan,SIKAR,Rajasthan,TONK-SAWAI MADHOPUR,0.08642612757188382
Rajasthan,SIKAR,Haryana,GURGAON,0.09627890419910078
Rajasthan,SIKAR,Karnataka,Bagalkot,0.09689534256773184
Rajasthan,SIKAR,Karnataka,Kolar,0.10328040280033657
Rajasthan,SIKAR,Madhya Pradesh,BHIND,0.11120941523983724
Rajasthan,TONK-SAWAI MADHOPUR,Karnataka,Bagalkot,0.034484637063546986
Rajasthan,TONK-SAWAI MADHOPUR,Karnataka,Kolar,0.05848200104293896
Rajasthan,TONK-SAWAI MADHOPUR,Rajasthan,BIKANER,0.07327025128887744
Rajasthan,TONK-SAWAI MADHOPUR,Rajasthan,SIKAR,0.08642612757188382
Rajasthan,TONK-SAWAI MADHOPUR,Rajasthan,CHURU,0.08936995691425796
Rajasthan,UDAIPUR,Rajasthan,BANSWARA,0.324556869236417
Rajasthan,UDAIPUR,Odisha,Mayurbhanj,0.3301242406023994
Rajasthan,UDAIPUR,Tamil Nadu,VELLORE,0.37602773696689146
Rajasthan,UDAIPUR,Madhya Pradesh,SIDHI,0.4430258810170465
Rajasthan,UDAIPUR,Tamil Nadu,ERODE,0.49811985833789546
Sikkim,Sikkim,Tamil Nadu,TENKASI,0.8509032981626254
Sikkim,Sikkim,Tamil Nadu,KRISHNAGIRI,0.9174415570936881
Sikkim,Sikkim,Tamil Nadu,SIVAGANGA,0.9354778035976282
Sikkim,Sikkim,Odisha,Koraput,0.9607686960830478
Sikkim,Sikkim,Mizoram,MIZORAM,0.9726835214912146
Tamil Nadu,ARAKKONAM,Tamil Nadu,MAYILADUTHURAI,0.3022388497539236
Tamil Nadu,ARAKKONAM,Jammu and Kashmir,ANANTNAG-RAJOURI,0.4511291883330721
Tamil Nadu,ARAKKONAM,Tamil Nadu,THANJAVUR,0.46929360788726443
Tamil Nadu,ARAKKONAM,Tamil Nadu,THENI,0.4891506650995163
Tamil Nadu,ARAKKONAM,Tamil Nadu,TIRUCHIRAPPALLI,0.5238440956286715
Tamil Nadu,ARANI,Tamil Nadu,CUDDALORE,0.16540270065583812
Tamil Nadu,ARANI,Jammu and Kashmir,BARAMULLA,0.27601919786472884
Tamil Nadu,ARANI,Telangana,Karimnagar,0.373600630006083
Tamil Nadu,ARANI,Tamil Nadu,MADURAI,0.3740556956197135
Tamil Nadu,ARANI,Telangana,Bhongir,0.42112049345358576
Tamil Nadu,CHENNAI CENTRAL,Uttarakhand,Tehri Garhwal,0.5005090707314471
Tamil Nadu,CHENNAI CENTRAL,Uttar Pradesh,Mathura,0.6363866604339025
Tamil Nadu,CHENNAI CENTRAL,Kerala,Ernakulam,0.7516743642588753
Tamil Nadu,CHENNAI CENTRAL,Telangana,Mahabubabad,0.7903195906578107
Tamil Nadu,CHENNAI CENTRAL,Uttar Pradesh,Bulandshahr,0.8317981250454661
Tamil Nadu,CHENNAI NORTH,Meghalaya,Shillong,0.3299522884601271
Tamil Nadu,CHENNAI NORTH,Tamil Nadu,THOOTHUKKUDI,0.43539306368134045
Tamil Nadu,CHENNAI NORTH,Tamil Nadu,PERAMBALUR,0.5174822806881847
Tamil Nadu,CHENNAI NORTH,Telangana,Mahabubabad,0.5760557176035883
Tamil Nadu,CHENNAI NORTH,Uttarakhand,Tehri Garhwal,0.7545863065753589
Tamil Nadu,CHENNAI SOUTH,Tamil Nadu,TIRUVANNAMALAI,0.15510024895653426
Tamil Nadu,CHENNAI SOUTH,Tamil Nadu,NAGAPATTINAM,0.20622305207456154
Tamil Nadu,CHENNAI SOUTH,Tamil Nadu,KANCHEEPURAM,0.28343034926033056
Tamil Nadu,CHENNAI SOUTH,Tamil Nadu,POLLACHI,0.2855309616354731
Tamil Nadu,CHENNAI SOUTH,Tamil Nadu,NILGIRIS,0.3070304223324474
Tamil Nadu,CHIDAMBARAM,Kerala,Kottayam,0.2516841104318628
Tamil Nadu,CHIDAMBARAM,West Bengal,Maldaha Dakshin,0.26429862480285254
Tamil Nadu,CHIDAMBARAM,Rajasthan,BARMER,0.2934027496342444
Tamil Nadu,CHIDAMBARAM,Madhya Pradesh,SATNA,0.29955533324670397
Tamil Nadu,CHIDAMBARAM,Odisha,Bolangir,0.32091245743638813
Tamil Nadu,COIMBATORE,Maharashtra,Hingoli,0.17585219934365834
Tamil Nadu,COIMBATORE,Odisha,Kalahandi,0.18554163853130393
Tamil Nadu,COIMBATORE,West Bengal,Jangipur,0.2411167815338652
Tamil Nadu,COIMBATORE,Rajasthan,BARMER,0.29138152250579297
Tamil Nadu,COIMBATORE,West Bengal,Maldaha Dakshin,0.3289366400121332
Tamil Nadu,CUDDALORE,Tamil Nadu,ARANI,0.16540270065583812
Tamil Nadu,CUDDALORE,Jammu and Kashmir,BARAMULLA,0.2868191030185131
Tamil Nadu,CUDDALORE,Telangana,Karimnagar,0.41581871019545397
Tamil Nadu,CUDDALORE,Uttar Pradesh,Ghosi,0.4174808785215631
Tamil Nadu,CUDDALORE,Telangana,Bhongir,0.4424001956197842
Tamil Nadu,DHARMAPURI,Telangana,Medak,0.25770973558343296
Tamil Nadu,DHARMAPURI,Tamil Nadu,VIRUDHUNAGAR,0.27607236120040507
Tamil Nadu,DHARMAPURI,Bihar,Kishanganj,0.41532468476031836
Tamil Nadu,DHARMAPURI,Jharkhand,Giridih,0.6017830875069357
Tamil Nadu,DHARMAPURI,Assam,Kokrajhar,0.7078313938326536
Tamil Nadu,DINDIGUL,Telangana,Khammam,0.6839980568657916
Tamil Nadu,DINDIGUL,Tamil Nadu,THOOTHUKKUDI,0.7490907086497623
Tamil Nadu,DINDIGUL,Meghalaya,Shillong,0.756997141522743
Tamil Nadu,DINDIGUL,Kerala,Wayanad,0.8955295929815769
Tamil Nadu,DINDIGUL,Uttar Pradesh,Gautam Buddha Nagar,0.910491924617897
Tamil Nadu,ERODE,Uttar Pradesh,Hathras,0.23577620498962124
Tamil Nadu,ERODE,Tamil Nadu,VELLORE,0.3029269443604689
Tamil Nadu,ERODE,Jharkhand,Hazaribagh,0.30932021766814194
Tamil Nadu,ERODE,Odisha,Mayurbhanj,0.35505805535432505
Tamil Nadu,ERODE,Madhya Pradesh,SIDHI,0.4045794913512803
Tamil Nadu,KALLAKURICHI,Maharashtra,Shirdi,0.05504321534791474
Tamil Nadu,KALLAKURICHI,West Bengal,Krishnanagar,0.11971749993012289
Tamil Nadu,KALLAKURICHI,Uttar Pradesh,Saharanpur,0.12301029280526914
Tamil Nadu,KALLAKURICHI,Telangana,Secunderabad,0.12851668013593773
Tamil Nadu,KALLAKURICHI,Chhattisgarh,BASTAR,0.13683535367346036
Tamil Nadu,KANCHEEPURAM,Telangana,Warangal,0.09119945846442688
Tamil Nadu,KANCHEEPURAM,Telangana,Karimnagar,0.27634099454528877
Tamil Nadu,KANCHEEPURAM,Telangana,Bhongir,0.2824720536418781
Tamil Nadu,KANCHEEPURAM,Tamil Nadu,CHENNAI SOUTH,0.28343034926033056
Tamil Nadu,KANCHEEPURAM,West Bengal,Jadavpur,0.28703983098568897
Tamil Nadu,KANNIYAKUMARI,Bihar,Samastipur,0.0653635461744059
Tamil Nadu,KANNIYAKUMARI,Uttar Pradesh,Baghpat,0.1798614073469333
Tamil Nadu,KANNIYAKUMARI,Puducherry,PUDUCHERRY,0.3087927957912454
Tamil Nadu,KANNIYAKUMARI,Bihar,Madhepura,0.33807754321084826
Tamil Nadu,KANNIYAKUMARI,Jharkhand,Singhbhum,0.3389147998762779
Tamil Nadu,KARUR,Tamil Nadu,TIRUNELVELI,0.15907957923384397
Tamil Nadu,KARUR,Bihar,Jahanabad,0.19626942063381747
Tamil Nadu,KARUR,Bihar,Supaul,0.26989893918311203
Tamil Nadu,KARUR,Bihar,Jhanjharpur,0.2992496377446884
Tamil Nadu,KARUR,Bihar,Nalanda,0.31196121841839575
Tamil Nadu,KRISHNAGIRI,Tamil Nadu,TENKASI,0.45308837018756165
Tamil Nadu,KRISHNAGIRI,Tamil Nadu,ARANI,0.47967440344400936
Tamil Nadu,KRISHNAGIRI,Odisha,Koraput,0.48121772293750886
Tamil Nadu,KRISHNAGIRI,Tamil Nadu,MADURAI,0.48467115682234296
Tamil Nadu,KRISHNAGIRI,Tamil Nadu,CUDDALORE,0.49908842400288195
Tamil Nadu,MADURAI,Tamil Nadu,ARANI,0.3740556956197135
Tamil Nadu,MADURAI,Jammu and Kashmir,BARAMULLA,0.42919550136323803
Tamil Nadu,MADURAI,Tamil Nadu,CUDDALORE,0.44624620663241504
Tamil Nadu,MADURAI,Tamil Nadu,KRISHNAGIRI,0.48467115682234296
Tamil Nadu,MADURAI,Tamil Nadu,TENKASI,0.6327264719000977
Tamil Nadu,MAYILADUTHURAI,Tamil Nadu,NILGIRIS,0.2917781099507362
Tamil Nadu,MAYILADUTHURAI,Tamil Nadu,ARAKKONAM,0.3022388497539236
Tamil Nadu,MAYILADUTHURAI,Tamil Nadu,POLLACHI,0.36195828646482764
Tamil Nadu,MAYILADUTHURAI,Tamil Nadu,CHENNAI SOUTH,0.5180525507908256
Tamil Nadu,MAYILADUTHURAI,Tamil Nadu,TIRUVANNAMALAI,0.5223831100731817
Tamil Nadu,NAGAPATTINAM,Tamil Nadu,TIRUVANNAMALAI,0.19675247113541652
Tamil Nadu,NAGAPATTINAM,Tamil Nadu,CHENNAI SOUTH,0.20622305207456154
Tamil Nadu,NAGAPATTINAM,Tamil Nadu,POLLACHI,0.31473590222690023
Tamil Nadu,NAGAPATTINAM,Tamil Nadu,NILGIRIS,0.3798056096385567
Tamil Nadu,NAGAPATTINAM,Tamil Nadu,KANCHEEPURAM,0.395763842107328
Tamil Nadu,NAMAKKAL,Bihar,Buxar,0.1127973229949731
Tamil Nadu,NAMAKKAL,West Bengal,Purulia,0.21885517627597512
Tamil Nadu,NAMAKKAL,Uttar Pradesh,Bijnor,0.23871862332719584
Tamil Nadu,NAMAKKAL,Andhra Pradesh,Araku,0.25295553029671314
Tamil Nadu,NAMAKKAL,Maharashtra,Hatkanangale,0.3044440748774404
Tamil Nadu,NILGIRIS,Tamil Nadu,POLLACHI,0.27535968935741684
Tamil Nadu,NILGIRIS,Tamil Nadu,MAYILADUTHURAI,0.2917781099507362
Tamil Nadu,NILGIRIS,Tamil Nadu,CHENNAI SOUTH,0.3070304223324474
Tamil Nadu,NILGIRIS,Tamil Nadu,TIRUVANNAMALAI,0.3772632522717106
Tamil Nadu,NILGIRIS,Tamil Nadu,NAGAPATTINAM,0.3798056096385567
Tamil Nadu,PERAMBALUR,Meghalaya,Shillong,0.43022405930982494
Tamil Nadu,PERAMBALUR,Tamil Nadu,CHENNAI NORTH,0.5174822806881847
Tamil Nadu,PERAMBALUR,Telangana,Mahabubabad,0.5569757685092993
Tamil Nadu,PERAMBALUR,Tamil Nadu,THOOTHUKKUDI,0.5729604660004587
Tamil Nadu,PERAMBALUR,Tamil Nadu,SRIPERUMBUDUR,0.6976249914287621
Tamil Nadu,POLLACHI,Tamil Nadu,TIRUVANNAMALAI,0.2248059478705035
Tamil Nadu,POLLACHI,Tamil Nadu,NILGIRIS,0.27535968935741684
Tamil Nadu,POLLACHI,Tamil Nadu,CHENNAI SOUTH,0.2855309616354731
Tamil Nadu,POLLACHI,Tamil Nadu,NAGAPATTINAM,0.31473590222690023
Tamil Nadu,POLLACHI,Tamil Nadu,MAYILADUTHURAI,0.36195828646482764
Tamil Nadu,RAMANATHAPURAM,Tamil Nadu,TIRUNELVELI,0.2812584306575316
Tamil Nadu,RAMANATHAPURAM,Uttar Pradesh,Ghosi,0.3439295186968405
Tamil Nadu,RAMANATHAPURAM,Maharashtra,Palghar,0.3567900220499032
Tamil Nadu,RAMANATHAPURAM,Telangana,Bhongir,0.4138199631604735
Tamil Nadu,RAMANATHAPURAM,Tamil Nadu,KARUR,0.4145135492850148
Tamil Nadu,SALEM,West Bengal,Dum dum,0.18853716881386628
Tamil Nadu,SALEM,Uttar Pradesh,Fatehpur Sikri,0.2476847105280097
Tamil Nadu,SALEM,Uttar Pradesh,Bhadohi,0.253884386701846
Tamil Nadu,SALEM,Madhya Pradesh,SATNA,0.25611667158212603
Tamil Nadu,SALEM,Telangana,Zahirabad,0.2763008325110238
Tamil Nadu,SIVAGANGA,Tamil Nadu,TENKASI,0.168789519870759
Tamil Nadu,SIVAGANGA,Punjab,Jalandhar,0.44929059679424843
Tamil Nadu,SIVAGANGA,Tamil Nadu,KRISHNAGIRI,0.6136026591246296
Tamil Nadu,SIVAGANGA,Tamil Nadu,MADURAI,0.7463651400620379
Tamil Nadu,SIVAGANGA,Odisha,Koraput,0.9201595493412021
Tamil Nadu,SRIPERUMBUDUR,Tamil Nadu,PERAMBALUR,0.6976249914287621
Tamil Nadu,SRIPERUMBUDUR,Tamil Nadu,THOOTHUKKUDI,0.959000983784742
Tamil Nadu,SRIPERUMBUDUR,Meghalaya,Shillong,0.9890654383067663
Tamil Nadu,SRIPERUMBUDUR,Tamil Nadu,TIRUVALLUR,1.0560694486227005
Tamil Nadu,SRIPERUMBUDUR,Telangana,Mahabubabad,1.1283206612948549
Tamil Nadu,TENKASI,Tamil Nadu,SIVAGANGA,0.168789519870759
Tamil Nadu,TENKASI,Tamil Nadu,KRISHNAGIRI,0.45308837018756165
Tamil Nadu,TENKASI,Punjab,Jalandhar,0.5407408576804293
Tamil Nadu,TENKASI,Tamil Nadu,MADURAI,0.6327264719000977
Tamil Nadu,TENKASI,Odisha,Koraput,0.7695307062078893
Tamil Nadu,THANJAVUR,Tamil Nadu,ARAKKONAM,0.46929360788726443
Tamil Nadu,THANJAVUR,Tamil Nadu,TIRUCHIRAPPALLI,0.5113879156575514
Tamil Nadu,THANJAVUR,Jammu and Kashmir,ANANTNAG-RAJOURI,0.6490811851438552
Tamil Nadu,THANJAVUR,Tamil Nadu,MAYILADUTHURAI,0.6651979214937709
Tamil Nadu,THANJAVUR,Tamil Nadu,THENI,0.8589194219679993
Tamil Nadu,THENI,Jammu and Kashmir,ANANTNAG-RAJOURI,0.30840231462398027
Tamil Nadu,THENI,Tamil Nadu,POLLACHI,0.47914021057783596
Tamil Nadu,THENI,Tamil Nadu,ARAKKONAM,0.4891506650995163
Tamil Nadu,THENI,Tamil Nadu,MAYILADUTHURAI,0.5441020343468386
Tamil Nadu,THENI,Tamil Nadu,TIRUCHIRAPPALLI,0.5715524350111978
Tamil Nadu,THOOTHUKKUDI,Tamil Nadu,CHENNAI NORTH,0.43539306368134045
Tamil Nadu,THOOTHUKKUDI,Meghalaya,Shillong,0.46716759629989607
Tamil Nadu,THOOTHUKKUDI,Tamil Nadu,PERAMBALUR,0.5729604660004587
Tamil Nadu,THOOTHUKKUDI,Tamil Nadu,DINDIGUL,0.7490907086497623
Tamil Nadu,THOOTHUKKUDI,Telangana,Mahabubabad,0.8551469498241422
Tamil Nadu,TIRUCHIRAPPALLI,Jammu and Kashmir,ANANTNAG-RAJOURI,0.303326177174599
Tamil Nadu,TIRUCHIRAPPALLI,Tamil Nadu,THANJAVUR,0.5113879156575514
Tamil Nadu,TIRUCHIRAPPALLI,Tamil Nadu,ARAKKONAM,0.5238440956286715
Tamil Nadu,TIRUCHIRAPPALLI,Tamil Nadu,THENI,0.5715524350111978
Tamil Nadu,TIRUCHIRAPPALLI,Tamil Nadu,MAYILADUTHURAI,0.7533610264712917
Tamil Nadu,TIRUNELVELI,Tamil Nadu,KARUR,0.15907957923384397
Tamil Nadu,TIRUNELVELI,Bihar,Jahanabad,0.2502263515307005
Tamil Nadu,TIRUNELVELI,Tamil Nadu,RAMANATHAPURAM,0.2812584306575316
Tamil Nadu,TIRUNELVELI,Bihar,Jhanjharpur,0.3389977769965151
Tamil Nadu,TIRUNELVELI,Uttar Pradesh,Robertsganj,0.3750215197960435
Tamil Nadu,TIRUPPUR,Odisha,Koraput,0.2715719738197538
Tamil Nadu,TIRUPPUR,Odisha,Kalahandi,0.36953658085575974
Tamil Nadu,TIRUPPUR,Maharashtra,Hingoli,0.37366970750921064
Tamil Nadu,TIRUPPUR,Tamil Nadu,COIMBATORE,0.3955714886196777
Tamil Nadu,TIRUPPUR,Telangana,Peddapalle,0.53704726287689
Tamil Nadu,TIRUVALLUR,Uttar Pradesh,Gautam Buddha Nagar,0.8476805760559897
Tamil Nadu,TIRUVALLUR,Telangana,Nalgonda,0.8919208706174856
Tamil Nadu,TIRUVALLUR,Tamil Nadu,DINDIGUL,0.9843672114941341
Tamil Nadu,TIRUVALLUR,Tamil Nadu,SRIPERUMBUDUR,1.0560694486227005
