state,constituency,neighbor_state,neighbor_constituency,distance
NCT OF Delhi,NORTH EAST DELHI,West Bengal,Basirhat,0.16542772575290554
NCT OF Delhi,NORTH EAST DELHI,Gujarat,Bharuch,0.44729079277988043
NCT OF Delhi,NORTH EAST DELHI,Bihar,Madhepura,0.48288474369859125
NCT OF Delhi,NORTH EAST DELHI,NCT OF Delhi,EAST DELHI,0.5620892640619516
NCT OF Delhi,NORTH WEST DELHI,NCT OF Delhi,WEST DELHI,0.21511910241718998
NCT OF Delhi,NORTH WEST DELHI,Jharkhand,Palamau,0.5974478679226637
NCT OF Delhi,NORTH WEST DELHI,Jharkhand,Kodarma,0.757773631063221
NCT OF Delhi,NORTH WEST DELHI,Tamil Nadu,Dindigul,0.7873450464658566
NCT OF Delhi,NORTH WEST DELHI,Uttar Pradesh,Ghaziabad,0.802956146271177
NCT OF Delhi,SOUTH DELHI,Uttar Pradesh,Lucknow,0.1726103903724315
NCT OF Delhi,SOUTH DELHI,Uttar Pradesh,Kushi Nagar,0.2738349069988122
NCT OF Delhi,SOUTH DELHI,Uttar Pradesh,Unnao,0.30061545046829763
NCT OF Delhi,SOUTH DELHI,Telangana,Warangal,0.3103879224083637
NCT OF Delhi,SOUTH DELHI,NCT OF Delhi,EAST DELHI,0.31173243395723266
NCT OF Delhi,WEST DELHI,NCT OF Delhi,NORTH WEST DELHI,0.21511910241718998
NCT OF Delhi,WEST DELHI,Jharkhand,Palamau,0.7964640395813604
NCT OF Delhi,WEST DELHI,Tamil Nadu,Dindigul,0.8578586934145018
NCT OF Delhi,WEST DELHI,Jharkhand,Kodarma,0.9662167704456082
NCT OF Delhi,WEST DELHI,Uttar Pradesh,Ghaziabad,0.9921945137851862
Nagaland,Nagaland,Assam,Nowgong,0.049593518785531886
Nagaland,Nagaland,Uttar Pradesh,Kannauj,0.07381572680715738
Nagaland,Nagaland,Uttar Pradesh,Baghpat,0.1190176532405309
Nagaland,Nagaland,Uttar Pradesh,Muzaffarnagar,0.1272202042497905
Nagaland,Nagaland,Uttar Pradesh,Meerut,0.3120245455595367
Odisha,Aska,Madhya Pradesh,BHIND,0.09865415498002064
Odisha,Aska,Tamil Nadu,Nilgiris,0.11440147735766854
Odisha,Aska,Uttar Pradesh,Fatehpur,0.12527510329246463
Odisha,Aska,Uttar Pradesh,Kheri,0.1949551264219517
Odisha,Aska,Tamil Nadu,Arani,0.24515446887898648
Odisha,Balasore,Odisha,Sambalpur,0.06031815252372863
Odisha,Balasore,Uttar Pradesh,Saharanpur,0.09751534714150568
Odisha,Balasore,West Bengal,Bardhaman Durgapur,0.12280772296373847
Odisha,Balasore,Telangana,Zahirabad,0.12417333137966452
Odisha,Balasore,West Bengal,Barrackpore,0.14789140756970495
Odisha,Bargarh,Tamil Nadu,Dharmapuri,0.10488143968061854
Odisha,Bargarh,Andhra Pradesh,Machilipatnam,0.1350761960172948
Odisha,Bargarh,West Bengal,Hooghly,0.17446878706892163
Odisha,Bargarh,Jharkhand,Dumka,0.21184429815192762
Odisha,Bargarh,West Bengal,Bishnupur,0.21451577434176136
Odisha,Berhampur,Telangana,Peddapalle,0.10085199589193225
Odisha,Berhampur,Tamil Nadu,Tiruppur,0.1559181521709985
Odisha,Berhampur,Bihar,Karakat,0.16424313018234563
Odisha,Berhampur,Maharashtra,Yavatmal-Washim,0.2565591507891053
Odisha,Berhampur,Telangana,Karimnagar,0.276549389055107
Odisha,Bhadrak,Uttar Pradesh,Saharanpur,0.0708812604439279
Odisha,Bhadrak,Odisha,Balasore,0.1663300482754102
Odisha,Bhadrak,Odisha,Sambalpur,0.19635245976458943
Odisha,Bhadrak,Odisha,Mayurbhanj,0.20383565543081603
Odisha,Bhadrak,Maharashtra,Parbhani,0.20553750350593544
Odisha,Bhubaneswar,Karnataka,Tumkur,0.14891309264644167
Odisha,Bhubaneswar,Karnataka,Koppal,0.19192135417251588
Odisha,Bhubaneswar,Lakshadweep,Lakshadweep,0.2042578757992663
Odisha,Bhubaneswar,Odisha,Puri,0.20944450198157744
Odisha,Bhubaneswar,Uttar Pradesh,Ballia,0.21983356147882654
Odisha,Bolangir,Andhra Pradesh,Narsapuram,0.21392107775352542
Odisha,Bolangir,Telangana,Malkajgiri,0.2312337657405741
Odisha,Bolangir,Kerala,Attingal,0.2353158922861895
Odisha,Bolangir,Punjab,Jalandhar,0.23632882094896773
Odisha,Bolangir,Andhra Pradesh,Amalapuram,0.3061705461940597
Odisha,Cuttack,Maharashtra,Osmanabad,0.10979658254394306
Odisha,Cuttack,Maharashtra,Ramtek,0.1420474707585123
Odisha,Cuttack,Tamil Nadu,Viluppuram,0.14671523026067967
Odisha,Cuttack,Uttar Pradesh,Domariyaganj,0.19573222847666966
Odisha,Cuttack,Uttar Pradesh,Ghosi,0.22369135933103743
Odisha,Dhenkanal,Uttar Pradesh,Firozabad,0.08534507653012165
Odisha,Dhenkanal,Chhattisgarh,KORBA,0.09587771787088041
Odisha,Dhenkanal,Maharashtra,Amravati,0.13499389385074656
Odisha,Dhenkanal,Jharkhand,Dumka,0.20470599503495898
Odisha,Dhenkanal,Bihar,Pataliputra,0.21199710980232564
Odisha,Jagatsinghpur,Maharashtra,Akola,0.35273418277212965
Odisha,Jagatsinghpur,Haryana,Sirsa,0.35831877913533144
Odisha,Jagatsinghpur,Uttar Pradesh,Hamirpur,0.37132214711221345
Odisha,Jagatsinghpur,Bihar,Vaishali,0.41838817903521125
Odisha,Jagatsinghpur,Madhya Pradesh,BALAGHAT,0.42117372761616056
Odisha,Jajpur,Kerala,Kannur,0.15677762486263608
Odisha,Jajpur,Kerala,Vadakara,0.18027644070199333
Odisha,Jajpur,Uttar Pradesh,Domariyaganj,0.19154394164267213
Odisha,Jajpur,West Bengal,Bangaon,0.21492390299729433
Odisha,Jajpur,Uttar Pradesh,Ghosi,0.22050198314298763
Odisha,Kalahandi,Andhra Pradesh,Visakhapatnam,0.2171079264320008
Odisha,Kalahandi,Odisha,Nabarangpur,0.300480977051209
Odisha,Kalahandi,West Bengal,Maldaha Dakshin,0.34328450908314767
Odisha,Kalahandi,Telangana,Adilabad,0.3538638354013287
Odisha,Kalahandi,Punjab,Jalandhar,0.46316032748142516
Odisha,Kandhamal,Maharashtra,Solapur,0.143169529334584
Odisha,Kandhamal,Uttar Pradesh,Dhaurahra,0.18906789210026906
Odisha,Kandhamal,Telangana,Khammam,0.19118379790140125
Odisha,Kandhamal,Kerala,Chalakudy,0.2820843614488425
Odisha,Kandhamal,Bihar,Sasaram (SC),0.3055191320502413
Odisha,Kendrapara,Andhra Pradesh,Eluru,0.10507405432863874
Odisha,Kendrapara,Andhra Pradesh,Kurnool,0.10716434118099945
Odisha,Kendrapara,Uttar Pradesh,Jalaun,0.16527594135563503
Odisha,Kendrapara,Chhattisgarh,SARGUJA,0.19133167747798766
Odisha,Kendrapara,Haryana,Sonipat,0.24626843914811644
Odisha,Keonjhar,Uttar Pradesh,Robertsganj,0.11367065538600879
Odisha,Keonjhar,Maharashtra,Gadchiroli-Chimur,0.16182654858970869
Odisha,Keonjhar,West Bengal,Birbhum,0.17820016643499673
Odisha,Keonjhar,West Bengal,Krishnanagar,0.17980311950101543
Odisha,Keonjhar,West Bengal,Bardhaman Purba,0.19481677769684413
Odisha,Koraput,Manipur,Inner manipur,0.26733639751769567
Odisha,Koraput,Maharashtra,Aurangabad,0.2787551305832078
Odisha,Koraput,Bihar,Kishanganj,0.3421694407204293
Odisha,Koraput,Odisha,Nabarangpur,0.7663233422831031
Odisha,Koraput,Jammu & Kashmir,Ladakh,0.8238877275002877
Odisha,Mayurbhanj,Odisha,Bhadrak,0.20383565543081603
Odisha,Mayurbhanj,Uttar Pradesh,Saharanpur,0.23635026626980463
Odisha,Mayurbhanj,Maharashtra,Parbhani,0.2371623811795023
Odisha,Mayurbhanj,Telangana,CHEVELLA,0.24346455587073842
Odisha,Mayurbhanj,Kerala,Alappuzha,0.24900829860877877
Odisha,Nabarangpur,Odisha,Kalahandi,0.300480977051209
Odisha,Nabarangpur,Telangana,Adilabad,0.36198893441898494
Odisha,Nabarangpur,Andhra Pradesh,Visakhapatnam,0.4433413330330866
Odisha,Nabarangpur,Punjab,Ludhiana,0.5702779359493042
Odisha,Nabarangpur,West Bengal,Maldaha Dakshin,0.5846857185348162
Odisha,Puri,Tamil Nadu,Vellore,0.03492839545499577
Odisha,Puri,Chhattisgarh,KANKER,0.06681484993468062
Odisha,Puri,Haryana,Rohtak,0.08345048266148337
Odisha,Puri,Andhra Pradesh,Bapatla,0.08423133096113695
Odisha,Puri,Uttar Pradesh,Ballia,0.08582565255875084
Odisha,Sambalpur,Odisha,Balasore,0.06031815252372863
Odisha,Sambalpur,West Bengal,Bardhaman Durgapur,0.0956756709914952
Odisha,Sambalpur,Telangana,Zahirabad,0.11456130680100485
Odisha,Sambalpur,West Bengal,Barrackpore,0.13147481049357082
Odisha,Sambalpur,Uttar Pradesh,Saharanpur,0.13603748346353114
Odisha,Sundargarh,Tripura,Tripura East,0.24625968082135608
Odisha,Sundargarh,Bihar,Banka,0.4163077511536156
Odisha,Sundargarh,Tamil Nadu,Coimbatore,0.5947202609471244
Odisha,Sundargarh,Assam,Dhubri,0.6835100627817778
Odisha,Sundargarh,Punjab,Patiala,0.693245436891691
Puducherry,Puducherry,Maharashtra,Mumbai North East,0.24165786771646453
Puducherry,Puducherry,Bihar,Maharajganj,0.2623172303833848
Puducherry,Puducherry,Bihar,Jamui (SC),0.36328098413649906
Puducherry,Puducherry,Madhya Pradesh,BHIND,0.38512573332417965
Puducherry,Puducherry,Uttar Pradesh,Allahabad,0.4156288029475192
Punjab,Amritsar,Uttar Pradesh,Aonla,0.15907076508894513
Punjab,Amritsar,Uttar Pradesh,Ghazipur,0.17780409943281866
Punjab,Amritsar,Maharashtra,Mumbai South,0.18395168048787286
Punjab,Amritsar,Maharashtra,Satara,0.20101570174684574
Punjab,Amritsar,Madhya Pradesh,GUNA,0.272923149973047
Punjab,Anandpur Sahib,Uttar Pradesh,Kaushambi,0.14516605528922255
Punjab,Anandpur Sahib,West Bengal,Raiganj,0.25013675256032464
Punjab,Anandpur Sahib,Andhra Pradesh,Narsapuram,0.4543325954763941
Punjab,Anandpur Sahib,Punjab,Jalandhar,0.4727041887372869
Punjab,Anandpur Sahib,West Bengal,Maldaha Uttar,0.4818659412634365
Punjab,Bathinda,Bihar,Jahanabad,0.19373082321947682
Punjab,Bathinda,Telangana,CHEVELLA,0.2261846005233631
Punjab,Bathinda,Kerala,Palakkad,0.3035505071316329
Punjab,Bathinda,Andhra Pradesh,Amalapuram,0.31019293858297037
Punjab,Bathinda,Odisha,Mayurbhanj,0.33840996118884764
Punjab,Faridkot,Manipur,Outer manipur,0.19299354055661536
Punjab,Faridkot,Telangana,Mahbubnagar,0.26327848604742776
Punjab,Faridkot,Tamil Nadu,Theni,0.3784220505318094
Punjab,Faridkot,Tamil Nadu,Tenkasi,0.41816882818656265
Punjab,Faridkot,Kerala,Thiruvananthapuram,0.42351261442508237
Punjab,Fatehgarh Sahib,Punjab,Faridkot,0.4753353154212643
Punjab,Fatehgarh Sahib,West Bengal,Raiganj,0.5364625895297608
Punjab,Fatehgarh Sahib,Tamil Nadu,Madurai,0.5533113307389235
Punjab,Fatehgarh Sahib,Tamil Nadu,Ramanathapuram,0.569657776237722
Punjab,Fatehgarh Sahib,Punjab,Anandpur Sahib,0.6076923494700175
Punjab,Firozpur,Maharashtra,Wardha,0.11377881903432478
Punjab,Firozpur,Jharkhand,Godda,0.1825969699328548
Punjab,Firozpur,Uttar Pradesh,Fatehpur,0.20409535666552642
Punjab,Firozpur,Kerala,Idukki,0.24000264189922774
Punjab,Firozpur,West Bengal,Uluberia,0.24783339248729874
Punjab,Gurdaspur,Chhattisgarh,MAHASAMUND,0.07148498454133373
Punjab,Gurdaspur,Karnataka,Chitradurga,0.10005878667916741
Punjab,Gurdaspur,Uttar Pradesh,Moradabad,0.10860809893461047
Punjab,Gurdaspur,Uttar Pradesh,Kairana,0.12694995922231186
Punjab,Gurdaspur,Assam,Jorhat,0.16659615774773537
Punjab,Hoshiarpur,West Bengal,Dum dum,0.11052586811773324
Punjab,Hoshiarpur,Telangana,Secundrabad,0.21379455934352737
Punjab,Hoshiarpur,Tamil Nadu,Theni,0.29534975771451066
Punjab,Hoshiarpur,Odisha,Mayurbhanj,0.33920297501943164
Punjab,Hoshiarpur,Maharashtra,Parbhani,0.35464632170251803
Punjab,Jalandhar,Andhra Pradesh,Narsapuram,0.14007236334147474
Punjab,Jalandhar,Odisha,Bolangir,0.23632882094896773
Punjab,Jalandhar,Kerala,Attingal,0.2776080116213681
Punjab,Jalandhar,Uttar Pradesh,Kaushambi,0.34218265887460625
Punjab,Jalandhar,West Bengal,Maldaha Dakshin,0.4257202188102079
Punjab,Khadoor Sahib,Maharashtra,Sangli,0.23204136640938144
Punjab,Khadoor Sahib,Punjab,Patiala,0.25152196867701926
Punjab,Khadoor Sahib,Tamil Nadu,Tenkasi,0.28073929458839153
Punjab,Khadoor Sahib,Bihar,Siwan,0.29310273161884165
Punjab,Khadoor Sahib,Tamil Nadu,Ramanathapuram,0.3087857976728096
Punjab,Ludhiana,Telangana,Adilabad,0.24597301717779055
Punjab,Ludhiana,West Bengal,Maldaha Uttar,0.33901694871829263
Punjab,Ludhiana,Punjab,Anandpur Sahib,0.4936511963480411
Punjab,Ludhiana,Uttar Pradesh,Kaushambi,0.5205193215040909
Punjab,Ludhiana,West Bengal,Raiganj,0.5375370957403401
Punjab,Patiala,Tamil Nadu,Coimbatore,0.13750270049253702
Punjab,Patiala,Punjab,Khadoor Sahib,0.25152196867701926
Punjab,Patiala,Telangana,Mahabubabad,0.32114405117727385
Punjab,Patiala,Maharashtra,Sangli,0.35109298286706636
Punjab,Patiala,Tamil Nadu,Ramanathapuram,0.35755754254730715
Punjab,Sangrur,West Bengal,Maldaha Uttar,0.6762097080475583
Punjab,Sangrur,Bihar,Kishanganj,0.9336346185425054
Punjab,Sangrur,Punjab,Ludhiana,0.9348428622157552
Punjab,Sangrur,Jammu & Kashmir,Ladakh,0.9473840809671618
Punjab,Sangrur,Manipur,Inner manipur,0.9783309645123323
Rajasthan,Ajmer,Madhya Pradesh,RAJGARH,0.18862217275950213
Rajasthan,Ajmer,Rajasthan,Jaipur Rural,0.25598045192045216
Rajasthan,Ajmer,Rajasthan,JHALAWAR-BARAN,0.26462670135492433
Rajasthan,Ajmer,Andhra Pradesh,Kadapa,0.3153463214043707
Rajasthan,Ajmer,Rajasthan,Jaipur,0.331226830288842
Rajasthan,Alwar,Rajasthan,Churu,0.09609924294084532
Rajasthan,Alwar,Chhattisgarh,RAIPUR,0.16678275776936094
Rajasthan,Alwar,Uttar Pradesh,Gautam Buddha Nagar,0.17634987640964558
Rajasthan,Alwar,Assam,Lakhimpur,0.18535089189417106
Rajasthan,Alwar,Uttar Pradesh,Gorakhpur,0.24692695509382698
Rajasthan,BHARATPUR,Karnataka,Bangalore South,0.1318507557152649
Rajasthan,BHARATPUR,Uttarakhand,Nainital-udhamsingh Nagar,0.16782131309797538
Rajasthan,BHARATPUR,Madhya Pradesh,SAGAR,0.18112991139806184
Rajasthan,BHARATPUR,Gujarat,Kachchh,0.20970635045358266
Rajasthan,BHARATPUR,Uttar Pradesh,Mathura,0.24440853520955297
Rajasthan,Banswara,West Bengal,Jadavpur,0.25206222298495307
Rajasthan,Banswara,Maharashtra,Hingoli,0.34944868214396996
Rajasthan,Banswara,Maharashtra,Akola,0.35663246208391647
Rajasthan,Banswara,Odisha,Jagatsinghpur,0.43749830655176764
Rajasthan,Banswara,Haryana,Sirsa,0.45597148796391707
Rajasthan,Barmer,Uttar Pradesh,Gautam Buddha Nagar,0.16813237278085347
Rajasthan,Barmer,Rajasthan,Churu,0.25810060156599646
Rajasthan,Barmer,Chhattisgarh,RAIPUR,0.26353312630037423
Rajasthan,Barmer,Uttar Pradesh,Gorakhpur,0.2999180860906827
Rajasthan,Barmer,Rajasthan,Alwar,0.3085104667427311
Rajasthan,Bhilwara,Gujarat,Vadodara,0.22602026273613823
Rajasthan,Bhilwara,Gujarat,Gandhinagar,0.5551445967844734
Rajasthan,Bhilwara,Rajasthan,Rajsamand,0.5657103706856881
Rajasthan,Bhilwara,Haryana,Karnal,0.5896787613356669
Rajasthan,Bhilwara,Madhya Pradesh,HOSHANGABAD,0.5984234354275414
Rajasthan,Bikaner (SC),Tamil Nadu,Kanniyakumari,0.08935696416649891
Rajasthan,Bikaner (SC),Uttar Pradesh,Azamgarh,0.1318219273186875
Rajasthan,Bikaner (SC),Uttar Pradesh,Hathras,0.13187823714923835
Rajasthan,Bikaner (SC),Uttar Pradesh,Pilibhit,0.24025133650459585
Rajasthan,Bikaner (SC),Uttar Pradesh,Bulandshahr,0.25885039815763766
Rajasthan,Chittorgarh,Madhya Pradesh,HOSHANGABAD,0.476772734725099
Rajasthan,Chittorgarh,Gujarat,Gandhinagar,0.4944047608102252
Rajasthan,Chittorgarh,Madhya Pradesh,VIDISHA,0.5356167528007965
Rajasthan,Chittorgarh,Rajasthan,Rajsamand,0.5472797357677173
Rajasthan,Chittorgarh,Madhya Pradesh,INDORE,0.5700954363075483
Rajasthan,Churu,Rajasthan,Alwar,0.09609924294084532
Rajasthan,Churu,Uttar Pradesh,Gautam Buddha Nagar,0.10816000937187142
Rajasthan,Churu,Chhattisgarh,RAIPUR,0.13272865339329495
Rajasthan,Churu,Madhya Pradesh,BETUL,0.23082888902249282
Rajasthan,Churu,Assam,Lakhimpur,0.2320482359917562
Rajasthan,Dausa,Assam,Jorhat,0.12177968974652266
Rajasthan,Dausa,Uttar Pradesh,Bijnor,0.1391471169049681
Rajasthan,Dausa,Karnataka,Gulbarga,0.15392857005847224
Rajasthan,Dausa,Assam,Silchar,0.18334309025667347
Rajasthan,Dausa,Uttar Pradesh,Etawah,0.1854723089979462
Rajasthan,Ganganagar,Madhya Pradesh,MANDSOUR,0.2206560098610808
Rajasthan,Ganganagar,Chhattisgarh,DURG,0.22111830305477562
Rajasthan,Ganganagar,Haryana,Gurgaon,0.22521132644386413
Rajasthan,Ganganagar,Madhya Pradesh,DEWAS,0.2782330043857176
Rajasthan,Ganganagar,Gujarat,Chhota Udaipur,0.3240139491238965
Rajasthan,JHALAWAR-BARAN,Madhya Pradesh,RAJGARH,0.20147468654171397
Rajasthan,JHALAWAR-BARAN,Madhya Pradesh,JABALPUR,0.25274089371471997
Rajasthan,JHALAWAR-BARAN,Rajasthan,Ajmer,0.26462670135492433
Rajasthan,JHALAWAR-BARAN,Rajasthan,Pali,0.3465672210812006
Rajasthan,JHALAWAR-BARAN,Rajasthan,Jaipur,0.37703672750933426
Rajasthan,Jaipur,Rajasthan,Jaipur Rural,0.30546952035919933
Rajasthan,Jaipur,Rajasthan,Ajmer,0.331226830288842
Rajasthan,Jaipur,Rajasthan,Ganganagar,0.3637309860415792
Rajasthan,Jaipur,Andhra Pradesh,Kadapa,0.37066157642029396
Rajasthan,Jaipur,Rajasthan,JHALAWAR-BARAN,0.37703672750933426
Rajasthan,Jaipur Rural,Andhra Pradesh,Kadapa,0.14112128236198374
Rajasthan,Jaipur Rural,Gujarat,Rajkot,0.24365107332173772
Rajasthan,Jaipur Rural,Rajasthan,Ajmer,0.25598045192045216
Rajasthan,Jaipur Rural,Madhya Pradesh,UJJAIN,0.28204720368106745
Rajasthan,Jaipur Rural,Gujarat,Kheda,0.29996811284301456
Rajasthan,Jalore,Madhya Pradesh,KHANDWA,0.17064728158669767
Rajasthan,Jalore,Karnataka,Dakshina Kannada,0.19102037355303902
Rajasthan,Jalore,Assam,Tezpur,0.1956802817502429
Rajasthan,Jalore,Maharashtra,Kolhapur,0.22838251112274408
Rajasthan,Jalore,Uttar Pradesh,Aligarh,0.25383122873931746
Rajasthan,Jhunjhunu,Gujarat,Mahesana,0.24912211504517384
Rajasthan,Jhunjhunu,Uttar Pradesh,Gorakhpur,0.25446461440411644
Rajasthan,Jhunjhunu,Uttar Pradesh,Bulandshahr,0.2684455003424736
Rajasthan,Jhunjhunu,Rajasthan,BHARATPUR,0.2732242330001239
Rajasthan,Jhunjhunu,Uttar Pradesh,Mathura,0.2776806885011103
Rajasthan,Jodhpur,Rajasthan,Kota,0.04391315842454623
Rajasthan,Jodhpur,Uttar Pradesh,Pilibhit,0.20124972637797384
Rajasthan,Jodhpur,Uttar Pradesh,Hathras,0.238085264661054
Rajasthan,Jodhpur,Jammu & Kashmir,Jammu,0.24770483289453304
Rajasthan,Jodhpur,Karnataka,Dakshina Kannada,0.2482991550170206
Rajasthan,KARAULI-DHOLPUR,Uttar Pradesh,Rampur,0.11737589551107873
Rajasthan,KARAULI-DHOLPUR,Rajasthan,TONK-SAWAI MADHOPUR,0.13779899758089634
Rajasthan,KARAULI-DHOLPUR,Karnataka,Chikkodi,0.15824967207332546
Rajasthan,KARAULI-DHOLPUR,Karnataka,Raichur,0.16537031645675382
Rajasthan,KARAULI-DHOLPUR,Karnataka,Gulbarga,0.1690534755285173
Rajasthan,Kota,Rajasthan,Jodhpur,0.04391315842454623
Rajasthan,Kota,Jammu & Kashmir,Jammu,0.20429940308378478
Rajasthan,Kota,Karnataka,Dakshina Kannada,0.2276862947381507
Rajasthan,Kota,Uttar Pradesh,Pilibhit,0.23583040108638487
Rajasthan,Kota,Uttar Pradesh,Hathras,0.25732996662965146
Rajasthan,Nagaur,Karnataka,Davanagere,0.1153787227076654
Rajasthan,Nagaur,Madhya Pradesh,KHARGONE,0.19817537827664647
Rajasthan,Nagaur,Uttar Pradesh,Sambhal,0.21788051611103967
Rajasthan,Nagaur,Karnataka,Bagalkot,0.21805705771163814
Rajasthan,Nagaur,Karnataka,Chikkballapur,0.21919510860556862
Rajasthan,Pali,Madhya Pradesh,JABALPUR,0.2780499381585284
Rajasthan,Pali,Rajasthan,JHALAWAR-BARAN,0.3465672210812006
Rajasthan,Pali,Jharkhand,Dhanbad,0.35148718687949826
Rajasthan,Pali,Madhya Pradesh,RAJGARH,0.3897981024451223
Rajasthan,Pali,Gujarat,Ahmedabad East,0.45421403490028434
Rajasthan,Rajsamand,Madhya Pradesh,HOSHANGABAD,0.0730627569513772
Rajasthan,Rajsamand,Gujarat,Gandhinagar,0.11485258986071235
Rajasthan,Rajsamand,Madhya Pradesh,VIDISHA,0.5211233750305645
Rajasthan,Rajsamand,Rajasthan,Chittorgarh,0.5472797357677173
Rajasthan,Rajsamand,Rajasthan,Bhilwara,0.5657103706856881
Rajasthan,Sikar,Maharashtra,Ahmadnagar,0.14350283011514062
Rajasthan,Sikar,Jammu & Kashmir,Jammu,0.20125731304100508
Rajasthan,Sikar,Uttar Pradesh,Shahjahanpur,0.20528769962005078
Rajasthan,Sikar,Gujarat,Sabarkantha,0.23518491749079973
Rajasthan,Sikar,Karnataka,Dakshina Kannada,0.2422788735676938
Rajasthan,TONK-SAWAI MADHOPUR,Uttar Pradesh,Rampur,0.12826126536783772
Rajasthan,TONK-SAWAI MADHOPUR,Rajasthan,KARAULI-DHOLPUR,0.13779899758089634
Rajasthan,TONK-SAWAI MADHOPUR,Karnataka,Chikkodi,0.15374662155165045
Rajasthan,TONK-SAWAI MADHOPUR,Uttar Pradesh,Ambedkar Nagar,0.15533967441841567
Rajasthan,TONK-SAWAI MADHOPUR,Uttar Pradesh,Misrikh,0.15680961276955938
Rajasthan,Udaipur,Madhya Pradesh,SHAHDOL,0.32960799446323197
Rajasthan,Udaipur,Tamil Nadu,Kallakurichi,0.4268166093837394
Rajasthan,Udaipur,West Bengal,Darjeeling,0.4321725247929756
Rajasthan,Udaipur,Chhattisgarh,DURG,0.5275163786002964
Rajasthan,Udaipur,Madhya Pradesh,DAMOH,0.604739064351755
Sikkim,Sikkim,Maharashtra,Raigad,0.14542369702785896
Sikkim,Sikkim,Goa,South Goa,0.19112176628002486
Sikkim,Sikkim,Madhya Pradesh,CHHINDWARA,0.19495505901751164
Sikkim,Sikkim,Bihar,Pataliputra,0.2090743955712293
Sikkim,Sikkim,Uttar Pradesh,Badaun,0.2438536654036631
Tamil Nadu,Arakkonam,Haryana,Ambala,0.21223012607246133
Tamil Nadu,Arakkonam,Maharashtra,Jalna,0.23280580573741633
Tamil Nadu,Arakkonam,Madhya Pradesh,REWA,0.2796493293959978
Tamil Nadu,Arakkonam,Bihar,Purvi Champaran,0.2916852553546355
Tamil Nadu,Arakkonam,Uttar Pradesh,Lucknow,0.2954540567333265
Tamil Nadu,Arani,Uttar Pradesh,Kheri,0.13446762903288567
Tamil Nadu,Arani,Tamil Nadu,Nilgiris,0.18225961219296086
Tamil Nadu,Arani,Bihar,Hajipur (SC),0.20453766431942233
Tamil Nadu,Arani,Uttar Pradesh,Mirzapur,0.21430135226563454
Tamil Nadu,Arani,Odisha,Aska,0.24515446887898648
Tamil Nadu,Chennai North,Bihar,Madhubani,0.12377261565382755
Tamil Nadu,Chennai North,Uttar Pradesh,Varanasi,0.6568054854537941
Tamil Nadu,Chennai North,Tamil Nadu,Tiruchirappalli,0.6571318771330098
Tamil Nadu,Chennai North,Uttar Pradesh,Fatehpur Sikri,0.7588214778114415
Tamil Nadu,Chennai North,Tamil Nadu,Dindigul,0.7970607566864317
Tamil Nadu,Chennai South,Maharashtra,Hingoli,0.24285665586923544
Tamil Nadu,Chennai South,Maharashtra,Nashik,0.33598501967800387
Tamil Nadu,Chennai South,Maharashtra,Akola,0.4034370803945089
Tamil Nadu,Chennai South,Bihar,Nalanda,0.40657708433793965
Tamil Nadu,Chennai South,Rajasthan,Banswara,0.46133992189202383
Tamil Nadu,Chennai central,Tamil Nadu,Thoothukkudi,0.42375197336351245
Tamil Nadu,Chennai central,Tamil Nadu,Thanjavur,0.6264346620579184
Tamil Nadu,Chennai central,Jharkhand,Chatra,0.6472435196348216
Tamil Nadu,Chennai central,Bihar,Valmiki Nagar,0.6746777629116537
Tamil Nadu,Chennai central,Telangana,Warangal,0.680594794965235
Tamil Nadu,Chidambaram,Andhra Pradesh,Guntur,0.12041952417340704
Tamil Nadu,Chidambaram,Telangana,Bhongir,0.1598015776767696
Tamil Nadu,Chidambaram,Andhra Pradesh,Kakinada,0.23431545169375567
Tamil Nadu,Chidambaram,West Bengal,Barrackpore,0.24700103618487212
Tamil Nadu,Chidambaram,Uttar Pradesh,Shrawasti,0.26471887126710775
Tamil Nadu,Coimbatore,Punjab,Patiala,0.13750270049253702
Tamil Nadu,Coimbatore,Telangana,Mahabubabad,0.3307391019415954
Tamil Nadu,Coimbatore,Punjab,Khadoor Sahib,0.3736528232053916
Tamil Nadu,Coimbatore,Maharashtra,Sangli,0.4221833146780529
Tamil Nadu,Coimbatore,Tripura,Tripura East,0.46710614556119234
Tamil Nadu,Cuddalore,West Bengal,Kolkata Uttar,0.1433282841289034
Tamil Nadu,Cuddalore,West Bengal,Bankura,0.263098452352104
Tamil Nadu,Cuddalore,Tamil Nadu,Viluppuram,0.2701841124665197
Tamil Nadu,Cuddalore,Telangana,Khammam,0.2743360734677852
Tamil Nadu,Cuddalore,Bihar,Munger,0.29056617421475817
Tamil Nadu,Dharmapuri,Odisha,Bargarh,0.10488143968061854
Tamil Nadu,Dharmapuri,West Bengal,Hooghly,0.16778482258242672
Tamil Nadu,Dharmapuri,West Bengal,Bishnupur,0.17315401168515887
Tamil Nadu,Dharmapuri,Andhra Pradesh,Machilipatnam,0.17515650836807348
Tamil Nadu,Dharmapuri,Andhra Pradesh,Anakapalli,0.18500734556153794
Tamil Nadu,Dindigul,Uttar Pradesh,Fatehpur Sikri,0.37030548169188016
Tamil Nadu,Dindigul,Uttar Pradesh,Varanasi,0.44510803926425363
Tamil Nadu,Dindigul,Jharkhand,Palamau,0.7596899078831892
