state,district,state_key,district_key,has_nfhs4,has_nfhs5,fertility_rate_change,electricity_pct_change,improved_sanitation_pct_change,lpg_pct_change,mobile_phone_pct_change,bank_account_pct_change,women_secondary_edu_pct_change,female_literacy_pct_change,male_literacy_pct_change,wealth_index_mean_change,urban_pct_change,fertility_rate_annual_change,electricity_pct_annual_change,improved_sanitation_pct_annual_change,lpg_pct_annual_change,mobile_phone_pct_annual_change,bank_account_pct_annual_change,women_secondary_edu_pct_annual_change,female_literacy_pct_annual_change,male_literacy_pct_annual_change,wealth_index_mean_annual_change,urban_pct_annual_change,household_count_nfhs4,household_count_nfhs5,change_quality_flag
Assam,SIVASAGAR,ASSAM,SIVASAGAR,True,False,,,,,,,,,,,,,,,,,,,,,,,53.0,,low
Assam,SONITPUR,ASSAM,SONITPUR,True,False,,,,,,,,,,,,,,,,,,,,,,,420.0,,low
Assam,Tinsukia,ASSAM,TINSUKIA,True,True,,59.4560667225039,13.856969446692744,26.085651264638997,76.57137340594193,,,,,,30.98789035594507,,11.89121334450078,2.771393889338549,5.2171302529278,15.314274681188385,,,,,,6.197578071189014,71.0,5.0,low
Bihar,Araria,BIHAR,ARARIA,True,True,,53.00032190196591,47.55167903138762,35.39379087934178,42.462897739245605,,,,,,36.30565339113158,,10.600064380393182,9.510335806277524,7.078758175868356,8.492579547849122,,,,,,7.261130678226316,111.0,5.0,low
Bihar,ARWAL,BIHAR,ARWAL,True,False,,,,,,,,,,,,,,,,,,,,,,,149.0,,low
Bihar,AURANGABAD,BIHAR,AURANGABAD,True,False,,,,,,,,,,,,,,,,,,,,,,,150.0,,low
Bihar,BANKA,BIHAR,BANKA,True,False,,,,,,,,,,,,,,,,,,,,,,,295.0,,low
Bihar,BEGUSARAI,BIHAR,BEGUSARAI,True,False,,,,,,,,,,,,,,,,,,,,,,,268.0,,low
Bihar,Bhagalpur,BIHAR,BHAGALPUR,True,True,,-8.370180809436864,-6.536340338335601,0.0,0.0,,,,,,-21.506696607159043,,-1.6740361618873727,-1.3072680676671202,0.0,0.0,,,,,,-4.301339321431809,108.0,1.0,low
Bihar,BHOJPUR,BIHAR,BHOJPUR,True,False,,,,,,,,,,,,,,,,,,,,,,,80.0,,low
Bihar,BUXAR,BIHAR,BUXAR,True,False,,,,,,,,,,,,,,,,,,,,,,,237.0,,low
Bihar,DARBHANGA,BIHAR,DARBHANGA,True,False,,,,,,,,,,,,,,,,,,,,,,,188.0,,low
Bihar,Gaya,BIHAR,GAYA,True,False,,,,,,,,,,,,,,,,,,,,,,,244.0,,low
Bihar,Gopalganj,BIHAR,GOPALGANJ,True,True,,69.79582313393713,67.454184911112,-16.488479063807354,-6.73469114176954,,,,,,-10.576505442236565,,13.959164626787427,13.4908369822224,-3.2976958127614706,-1.346938228353908,,,,,,-2.115301088447313,168.0,1.0,low
Bihar,JEHANABAD,BIHAR,JEHANABAD,True,False,,,,,,,,,,,,,,,,,,,,,,,129.0,,low
Bihar,KAIMUR (BHABUA),BIHAR,KAIMUR BHABUA,True,False,,,,,,,,,,,,,,,,,,,,,,,54.0,,low
Bihar,Katihar,BIHAR,KATIHAR,True,True,,2.3809523809523796,7.142857142857125,52.3809523809524,-11.904761904761903,,,,,,0.0,,0.47619047619047594,1.4285714285714248,10.47619047619048,-2.3809523809523805,,,,,,0.0,42.0,1.0,low
Bihar,KHAGARIA,BIHAR,KHAGARIA,True,False,,,,,,,,,,,,,,,,,,,,,,,170.0,,low
Bihar,Kishanganj,BIHAR,KISHANGANJ,True,True,,72.47780197068496,23.004374633155123,38.072499609278324,26.501235107594074,,,,,,6.035421099697658,,14.495560394136993,4.6008749266310245,7.614499921855665,5.300247021518815,,,,,,1.2070842199395315,86.0,7.0,low
Bihar,LAKHISARAI,BIHAR,LAKHISARAI,True,False,,,,,,,,,,,,,,,,,,,,,,,53.0,,low
Bihar,Madhepura,BIHAR,MADHEPURA,True,True,,93.45197570992183,-5.240677825866167,-0.6589589883529773,-0.6749562885195659,,,,,,0.0,,18.690395141984364,-1.0481355651732334,-0.13179179767059546,-0.13499125770391318,,,,,,0.0,151.0,1.0,low
Bihar,Madhubani,BIHAR,MADHUBANI,True,True,,61.24367853477916,27.02137453276999,14.6028608488103,0.0,,,,,,14.6028608488103,,12.24873570695583,5.404274906553998,2.92057216976206,0.0,,,,,,2.92057216976206,129.0,6.0,low
Bihar,MUNGER,BIHAR,MUNGER,True,False,,,,,,,,,,,,,,,,,,,,,,,66.0,,low
Bihar,MUZAFFARPUR,BIHAR,MUZAFFARPUR,True,False,,,,,,,,,,,,,,,,,,,,,,,231.0,,low
Bihar,NALANDA,BIHAR,NALANDA,True,False,,,,,,,,,,,,,,,,,,,,,,,208.0,,low
Bihar,,BIHAR,NAN,True,False,,,,,,,,,,,,,,,,,,,,,,,88.0,,low
Bihar,NAWADA,BIHAR,NAWADA,True,False,,,,,,,,,,,,,,,,,,,,,,,190.0,,low
Bihar,Pashchim Champaran,BIHAR,PASHCHIM CHAMPARAN,True,True,,13.313285964772206,-20.866745614268524,10.773191227649988,11.861803257845231,,,,,,-60.06014210568335,,2.662657192954441,-4.173349122853705,2.1546382455299975,2.3723606515690463,,,,,,-12.01202842113667,24.0,16.0,low
Bihar,PATNA,BIHAR,PATNA,True,False,,,,,,,,,,,,,,,,,,,,,,,70.0,,low
Bihar,Purba Champaran,BIHAR,PURBA CHAMPARAN,True,True,,62.454803576385814,39.997858311507855,30.194655945329682,41.75999845748655,,,,,,9.571704604014798,,12.490960715277163,7.999571662301571,6.038931189065936,8.35199969149731,,,,,,1.9143409208029596,93.0,17.0,low
Bihar,Purnia,BIHAR,PURNIA,True,True,,79.11190562822492,72.49277476543051,35.52660272158514,96.96977831571698,,,,,,20.334674903769212,,15.822381125644984,14.498554953086103,7.105320544317029,19.393955663143394,,,,,,4.066934980753842,136.0,2.0,low
Bihar,ROHTAS,BIHAR,ROHTAS,True,False,,,,,,,,,,,,,,,,,,,,,,,150.0,,low
Bihar,Saharsa,BIHAR,SAHARSA,True,True,,65.52427884298987,64.65085622794388,-21.177303930546543,-6.127477527225662,,,,,,83.86240418121838,,13.104855768597975,12.930171245588776,-4.235460786109309,-1.2254955054451324,,,,,,16.772480836243677,149.0,1.0,low
Bihar,SAMASTIPUR,BIHAR,SAMASTIPUR,True,False,,,,,,,,,,,,,,,,,,,,,,,178.0,,low
Bihar,SARAN,BIHAR,SARAN,True,False,,,,,,,,,,,,,,,,,,,,,,,187.0,,low
Bihar,SHEIKHPURA,BIHAR,SHEIKHPURA,True,False,,,,,,,,,,,,,,,,,,,,,,,295.0,,low
Bihar,Sheohar,BIHAR,SHEOHAR,True,True,,59.74361013456273,38.946512197401,13.809906914127025,18.514910774422383,,,,,,22.17892929306861,,11.948722026912545,7.7893024394802,2.7619813828254047,3.7029821548844764,,,,,,4.4357858586137215,159.0,16.0,low
Bihar,Sitamarhi,BIHAR,SITAMARHI,True,True,,57.266235213929434,23.46160717383403,18.400026289720074,32.50876463910749,,,,,,12.704850445775094,,11.453247042785886,4.692321434766805,3.680005257944015,6.501752927821498,,,,,,2.5409700891550187,258.0,15.0,low
Bihar,Siwan,BIHAR,SIWAN,True,True,,-8.075783050541585,-7.405562800544943,0.0,0.0,,,,,,0.0,,-1.615156610108317,-1.4811125601089885,0.0,0.0,,,,,,0.0,149.0,1.0,low
Bihar,Supaul,BIHAR,SUPAUL,True,True,,41.03359593905134,1.3461686649571334,-1.623472591616408,-1.623472591616408,,,,,,-4.705119001547654,,8.206719187810268,0.26923373299142667,-0.32469451832328156,-0.32469451832328156,,,,,,-0.9410238003095308,123.0,8.0,low
Bihar,VAISHALI,BIHAR,VAISHALI,True,False,,,,,,,,,,,,,,,,,,,,,,,264.0,,low
Chandigarh,Chandigarh,CHANDIGARH,CHANDIGARH,False,True,,,,,,,,,,,,,,,,,,,,,,,,14.0,low
Chhattisgarh,Bastar,CHHATTISGARH,BASTAR,False,True,,,,,,,,,,,,,,,,,,,,,,,,8.0,low
Chhattisgarh,Bijapur,CHHATTISGARH,BIJAPUR,False,True,,,,,,,,,,,,,,,,,,,,,,,,2.0,low
Chhattisgarh,Bilaspur,CHHATTISGARH,BILASPUR,False,True,,,,,,,,,,,,,,,,,,,,,,,,4.0,low
Chhattisgarh,Dakshin Bastar Dantewada,CHHATTISGARH,DAKSHIN BASTAR DANTEWADA,False,True,,,,,,,,,,,,,,,,,,,,,,,,5.0,low
Chhattisgarh,Dhamtari,CHHATTISGARH,DHAMTARI,False,True,,,,,,,,,,,,,,,,,,,,,,,,6.0,low
Chhattisgarh,Durg,CHHATTISGARH,DURG,False,True,,,,,,,,,,,,,,,,,,,,,,,,10.0,low
Chhattisgarh,Janjgir - Champa,CHHATTISGARH,JANJGIR CHAMPA,False,True,,,,,,,,,,,,,,,,,,,,,,,,9.0,low
Chhattisgarh,Jashpur,CHHATTISGARH,JASHPUR,False,True,,,,,,,,,,,,,,,,,,,,,,,,5.0,low
Chhattisgarh,Kabirdham,CHHATTISGARH,KABIRDHAM,False,True,,,,,,,,,,,,,,,,,,,,,,,,3.0,low
Chhattisgarh,Korba,CHHATTISGARH,KORBA,False,True,,,,,,,,,,,,,,,,,,,,,,,,11.0,low
Chhattisgarh,Korea (Koriya),CHHATTISGARH,KOREA KORIYA,False,True,,,,,,,,,,,,,,,,,,,,,,,,13.0,low
Chhattisgarh,Mahasamund,CHHATTISGARH,MAHASAMUND,False,True,,,,,,,,,,,,,,,,,,,,,,,,2.0,low
Chhattisgarh,Narayanpur,CHHATTISGARH,NARAYANPUR,False,True,,,,,,,,,,,,,,,,,,,,,,,,4.0,low
Chhattisgarh,Raigarh,CHHATTISGARH,RAIGARH,False,True,,,,,,,,,,,,,,,,,,,,,,,,5.0,low
Chhattisgarh,Raipur,CHHATTISGARH,RAIPUR,False,True,,,,,,,,,,,,,,,,,,,,,,,,5.0,low
Chhattisgarh,Rajnandgaon,CHHATTISGARH,RAJNANDGAON,False,True,,,,,,,,,,,,,,,,,,,,,,,,2.0,low
Chhattisgarh,Surguja,CHHATTISGARH,SURGUJA,False,True,,,,,,,,,,,,,,,,,,,,,,,,5.0,low
Chhattisgarh,Uttar Bastar Kanker,CHHATTISGARH,UTTAR BASTAR KANKER,False,True,,,,,,,,,,,,,,,,,,,,,,,,5.0,low
Dadra & Nagar Haveli,Dadra & Nagar Haveli,DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,False,True,,,,,,,,,,,,,,,,,,,,,,,,14.0,low
Daman & Diu,Diu,DAMAN AND DIU,DIU,False,True,,,,,,,,,,,,,,,,,,,,,,,,8.0,low
Delhi,NORTH WEST,DELHI,NORTH WEST,True,False,,,,,,,,,,,,,,,,,,,,,,,2763.0,,low
Goa,North Goa,GOA,NORTH GOA,True,True,,-68.8600967322934,-24.36074632220466,-32.05632894772883,-1.707848856064949,,,,,,-7.356411470827773,,-13.77201934645868,-4.872149264440932,-6.411265789545766,-0.3415697712129898,,,,,,-1.4712822941655546,896.0,10.0,low
Goa,South Goa,GOA,SOUTH GOA,True,True,,-92.04970432235476,-52.52794466559221,-48.46876990191611,-25.73990867972628,,,,,,-41.515311644374876,,-18.40994086447095,-10.505588933118442,-9.693753980383223,-5.147981735945256,,,,,,-8.303062328874976,703.0,7.0,low
Gujarat,Ahmadabad,GUJARAT,AHMADABAD,True,True,,17.311950297704612,54.11493385813837,33.45646693441818,38.20307262812146,,,,,,-18.869174332304,,3.4623900595409225,10.822986771627674,6.691293386883636,7.640614525624292,,,,,,-3.7738348664608,190.0,3.0,low
Gujarat,AMRELI,GUJARAT,AMRELI,True,False,,,,,,,,,,,,,,,,,,,,,,,326.0,,low
Gujarat,ANAND,GUJARAT,ANAND,True,False,,,,,,,,,,,,,,,,,,,,,,,402.0,,low
Gujarat,BANAS KANTHA,GUJARAT,BANAS KANTHA,True,False,,,,,,,,,,,,,,,,,,,,,,,203.0,,low
Gujarat,Banaskantha,GUJARAT,BANASKANTHA,False,True,,,,,,,,,,,,,,,,,,,,,,,,12.0,low
Gujarat,BHAVNAGAR,GUJARAT,BHAVNAGAR,True,False,,,,,,,,,,,,,,,,,,,,,,,154.0,,low
Gujarat,DOHAD,GUJARAT,DOHAD,True,False,,,,,,,,,,,,,,,,,,,,,,,230.0,,low
Gujarat,Gandhinagar,GUJARAT,GANDHINAGAR,True,True,,4.4923800159737795,47.5816694294995,28.039342649040407,40.34884304838481,,,,,,-25.185256170949437,,0.8984760031947558,9.5163338858999,5.607868529808082,8.069768609676961,,,,,,-5.037051234189887,156.0,4.0,low
Gujarat,JAMNAGAR,GUJARAT,JAMNAGAR,True,False,,,,,,,,,,,,,,,,,,,,,,,316.0,,low
Gujarat,JUNAGADH,GUJARAT,JUNAGADH,True,False,,,,,,,,,,,,,,,,,,,,,,,549.0,,low
Gujarat,Kachchh,GUJARAT,KACHCHH,True,True,,13.050189201686479,80.5875352969672,52.60398142092036,61.65989583754635,,,,,,-22.67728286929668,,2.610037840337296,16.11750705939344,10.520796284184073,12.331979167509271,,,,,,-4.535456573859336,161.0,15.0,low
Gujarat,KHEDA,GUJARAT,KHEDA,True,False,,,,,,,,,,,,,,,,,,,,,,,74.0,,low
Gujarat,Mahesana,GUJARAT,MAHESANA,True,True,,-21.491317825015585,40.173719305706044,-13.253077891197641,21.881154005987394,,,,,,-26.378845784957555,,-4.298263565003117,8.034743861141209,-2.6506155782395284,4.376230801197479,,,,,,-5.275769156991511,228.0,9.0,low
Gujarat,PANCH MAHALS,GUJARAT,PANCH MAHALS,True,False,,,,,,,,,,,,,,,,,,,,,,,436.0,,low
Gujarat,Patan,GUJARAT,PATAN,True,True,,16.54824796911315,25.75952515006429,11.803651300627138,-2.1282881244964074,,,,,,-16.27389597426593,,3.3096495938226296,5.151905030012858,2.3607302601254276,-0.4256576248992815,,,,,,-3.254779194853186,49.0,10.0,low
Gujarat,PORBANDAR,GUJARAT,PORBANDAR,True,False,,,,,,,,,,,,,,,,,,,,,,,34.0,,low
Gujarat,Rajkot,GUJARAT,RAJKOT,True,True,,16.919031548769127,40.76555313907262,-24.787840459511532,-4.342067889603194,,,,,,68.02815635188277,,3.383806309753825,8.153110627814524,-4.957568091902306,-0.8684135779206388,,,,,,13.605631270376554,185.0,1.0,low
Gujarat,SABAR KANTHA,GUJARAT,SABAR KANTHA,True,False,,,,,,,,,,,,,,,,,,,,,,,98.0,,low
Gujarat,Sabarkantha,GUJARAT,SABARKANTHA,False,True,,,,,,,,,,,,,,,,,,,,,,,,4.0,low
Gujarat,Surendranagar,GUJARAT,SURENDRANAGAR,True,True,,29.96434679572633,13.56058213080474,22.640423708192067,27.21078015907058,,,,,,29.944298126116305,,5.992869359145265,2.712116426160948,4.528084741638414,5.4421560318141164,,,,,,5.988859625223261,110.0,2.0,low
Gujarat,VADODARA,GUJARAT,VADODARA,True,False,,,,,,,,,,,,,,,,,,,,,,,31.0,,low
Haryana,Ambala,HARYANA,AMBALA,True,True,,-11.367974750756517,-17.07236819385593,-1.1775091042815262,1.9349679683353602,,,,,,-20.942792459747146,,-2.2735949501513035,-3.414473638771186,-0.23550182085630525,0.38699359366707203,,,,,,-4.188558491949429,125.0,17.0,low
Haryana,BHIWANI,HARYANA,BHIWANI,True,False,,,,,,,,,,,,,,,,,,,,,,,239.0,,low
Haryana,FATEHABAD,HARYANA,FATEHABAD,True,False,,,,,,,,,,,,,,,,,,,,,,,237.0,,low
Haryana,HISAR,HARYANA,HISAR,True,False,,,,,,,,,,,,,,,,,,,,,,,71.0,,low
Haryana,JHAJJAR,HARYANA,JHAJJAR,True,False,,,,,,,,,,,,,,,,,,,,,,,304.0,,low
Haryana,JIND,HARYANA,JIND,True,False,,,,,,,,,,,,,,,,,,,,,,,264.0,,low
Haryana,Kaithal,HARYANA,KAITHAL,True,True,,5.809150513966159,-11.069480953301223,-1.844005965283337,-18.982096806891064,,,,,,-40.7331303496039,,1.1618301027932318,-2.2138961906602446,-0.36880119305666736,-3.796419361378213,,,,,,-8.14662606992078,152.0,3.0,low
Haryana,Karnal,HARYANA,KARNAL,True,True,,11.185766392495324,-37.33250836716259,-30.957671745768025,-13.746821959170832,,,,,,-22.57762042348703,,2.237153278499065,-7.466501673432518,-6.191534349153605,-2.7493643918341664,,,,,,-4.515524084697406,204.0,2.0,low
Haryana,Kurukshetra,HARYANA,KURUKSHETRA,True,True,,10.73981830381068,69.73985905632931,33.161805246823846,10.191431746754548,,,,,,0.1544227787204555,,2.147963660762136,13.947971811265862,6.63236104936477,2.0382863493509094,,,,,,0.030884555744091102,108.0,8.0,low
Haryana,MAHENDRAGARH,HARYANA,MAHENDRAGARH,True,False,,,,,,,,,,,,,,,,,,,,,,,156.0,,low
